run_number,percent_cohort2,cohort2_age,percent_grammar_1,eq_step,max_steps,eq_percent,type
500,50,300,40,261,1000,0.261,cohort1_equilibrium
501,50,300,45,13,1000,0.013,cohort1_equilibrium
502,50,300,50,234,1000,0.234,cohort1_equilibrium
503,50,300,60,228,1000,0.228,cohort1_equilibrium
504,50,300,70,100,1000,0.1,cohort1_equilibrium
505,50,300,80,73,1000,0.073,cohort1_equilibrium
506,50,300,90,0,1000,0,cohort1_equilibrium
507,65,300,10,20,1000,0.02,cohort1_equilibrium
508,65,300,20,85,1000,0.085,cohort1_equilibrium
509,65,300,30,134,1000,0.134,cohort1_equilibrium
510,65,300,35,62,1000,0.062,cohort1_equilibrium
511,65,300,40,118,1000,0.118,cohort1_equilibrium
512,65,300,45,137,1000,0.137,cohort1_equilibrium
513,65,300,50,155,1000,0.155,cohort1_equilibrium
514,65,300,60,138,1000,0.138,cohort1_equilibrium
515,65,300,70,101,1000,0.101,cohort1_equilibrium
516,65,300,80,63,1000,0.063,cohort1_equilibrium
517,65,300,90,96,1000,0.096,cohort1_equilibrium
518,75,300,10,51,1000,0.051,cohort1_equilibrium
519,75,300,20,51,1000,0.051,cohort1_equilibrium
520,75,300,30,236,1000,0.236,cohort1_equilibrium
521,75,300,35,88,1000,0.088,cohort1_equilibrium
522,75,300,40,121,1000,0.121,cohort1_equilibrium
523,75,300,45,168,1000,0.168,cohort1_equilibrium
524,75,300,50,207,1000,0.207,cohort1_equilibrium
525,75,300,60,134,1000,0.134,cohort1_equilibrium
526,75,300,70,100,1000,0.1,cohort1_equilibrium
527,75,300,80,87,1000,0.087,cohort1_equilibrium
528,75,300,90,100,1000,0.1,cohort1_equilibrium
529,90,300,10,95,1000,0.095,cohort1_equilibrium
530,90,300,20,0,1000,0,cohort1_equilibrium
531,90,300,30,124,1000,0.124,cohort1_equilibrium
532,90,300,35,170,1000,0.17,cohort1_equilibrium
533,90,300,40,0,1000,0,cohort1_equilibrium
534,90,300,45,65,1000,0.065,cohort1_equilibrium
535,90,300,50,129,1000,0.129,cohort1_equilibrium
536,90,300,60,80,1000,0.08,cohort1_equilibrium
537,90,300,70,104,1000,0.104,cohort1_equilibrium
538,90,300,80,68,1000,0.068,cohort1_equilibrium
539,90,300,90,72,1000,0.072,cohort1_equilibrium
540,10,500,10,84,1000,0.084,cohort1_equilibrium
541,10,500,20,46,1000,0.046,cohort1_equilibrium
542,10,500,30,89,1000,0.089,cohort1_equilibrium
543,10,500,35,85,1000,0.085,cohort1_equilibrium
544,10,500,40,1,1000,0.001,cohort1_equilibrium
545,10,500,45,172,1000,0.172,cohort1_equilibrium
546,10,500,50,181,1000,0.181,cohort1_equilibrium
547,10,500,60,166,1000,0.166,cohort1_equilibrium
548,10,500,70,87,1000,0.087,cohort1_equilibrium
549,10,500,80,75,1000,0.075,cohort1_equilibrium
550,10,500,90,58,1000,0.058,cohort1_equilibrium
551,20,500,10,43,1000,0.043,cohort1_equilibrium
552,20,500,20,122,1000,0.122,cohort1_equilibrium
553,20,500,30,148,1000,0.148,cohort1_equilibrium
554,20,500,35,99,1000,0.099,cohort1_equilibrium
555,20,500,40,108,1000,0.108,cohort1_equilibrium
556,20,500,45,156,1000,0.156,cohort1_equilibrium
557,20,500,50,195,1000,0.195,cohort1_equilibrium
558,20,500,60,299,1000,0.299,cohort1_equilibrium
559,20,500,70,125,1000,0.125,cohort1_equilibrium
560,20,500,80,86,1000,0.086,cohort1_equilibrium
561,20,500,90,50,1000,0.05,cohort1_equilibrium
562,35,500,10,67,1000,0.067,cohort1_equilibrium
563,35,500,20,80,1000,0.08,cohort1_equilibrium
564,35,500,30,88,1000,0.088,cohort1_equilibrium
565,35,500,35,67,1000,0.067,cohort1_equilibrium
566,35,500,40,386,1000,0.386,cohort1_equilibrium
567,35,500,45,86,1000,0.086,cohort1_equilibrium
568,35,500,50,342,1000,0.342,cohort1_equilibrium
569,35,500,60,56,1000,0.056,cohort1_equilibrium
570,35,500,70,67,1000,0.067,cohort1_equilibrium
571,35,500,80,57,1000,0.057,cohort1_equilibrium
572,35,500,90,185,1000,0.185,cohort1_equilibrium
573,50,500,10,48,1000,0.048,cohort1_equilibrium
574,50,500,20,79,1000,0.079,cohort1_equilibrium
575,50,500,30,479,1000,0.479,cohort1_equilibrium
576,50,500,35,0,1000,0,cohort1_equilibrium
577,50,500,40,963,1000,0.963,cohort1_equilibrium
578,50,500,45,88,1000,0.088,cohort1_equilibrium
579,50,500,50,432,1000,0.432,cohort1_equilibrium
580,50,500,60,112,1000,0.112,cohort1_equilibrium
581,50,500,70,143,1000,0.143,cohort1_equilibrium
582,50,500,80,70,1000,0.07,cohort1_equilibrium
583,50,500,90,73,1000,0.073,cohort1_equilibrium
584,65,500,10,63,1000,0.063,cohort1_equilibrium
585,65,500,20,82,1000,0.082,cohort1_equilibrium
586,65,500,30,67,1000,0.067,cohort1_equilibrium
587,65,500,35,136,1000,0.136,cohort1_equilibrium
588,65,500,40,151,1000,0.151,cohort1_equilibrium
589,65,500,45,144,1000,0.144,cohort1_equilibrium
590,65,500,50,155,1000,0.155,cohort1_equilibrium
591,65,500,60,19,1000,0.019,cohort1_equilibrium
592,65,500,70,104,1000,0.104,cohort1_equilibrium
593,65,500,80,83,1000,0.083,cohort1_equilibrium
594,65,500,90,72,1000,0.072,cohort1_equilibrium
595,75,500,10,72,1000,0.072,cohort1_equilibrium
596,75,500,20,93,1000,0.093,cohort1_equilibrium
597,75,500,30,128,1000,0.128,cohort1_equilibrium
598,75,500,35,132,1000,0.132,cohort1_equilibrium
599,75,500,40,211,1000,0.211,cohort1_equilibrium
600,75,500,45,33,1000,0.033,cohort1_equilibrium
601,75,500,50,1,1000,0.001,cohort1_equilibrium
602,75,500,60,106,1000,0.106,cohort1_equilibrium
603,75,500,70,125,1000,0.125,cohort1_equilibrium
604,75,500,80,72,1000,0.072,cohort1_equilibrium
605,75,500,90,1,1000,0.001,cohort1_equilibrium
606,90,500,10,101,1000,0.101,cohort1_equilibrium
607,90,500,20,149,1000,0.149,cohort1_equilibrium
608,90,500,30,597,1000,0.597,cohort1_equilibrium
609,90,500,35,120,1000,0.12,cohort1_equilibrium
610,90,500,40,102,1000,0.102,cohort1_equilibrium
611,90,500,45,280,1000,0.28,cohort1_equilibrium
612,90,500,50,153,1000,0.153,cohort1_equilibrium
613,90,500,60,346,1000,0.346,cohort1_equilibrium
614,90,500,70,83,1000,0.083,cohort1_equilibrium
615,90,500,80,0,1000,0,cohort1_equilibrium
616,90,500,90,84,1000,0.084,cohort1_equilibrium
617,10,50,10,74,1000,0.074,cohort1_equilibrium
618,10,50,20,78,1000,0.078,cohort1_equilibrium
619,10,50,30,104,1000,0.104,cohort1_equilibrium
620,10,50,35,632,1000,0.632,cohort1_equilibrium
621,10,50,40,89,1000,0.089,cohort1_equilibrium
622,10,50,45,49,1000,0.049,cohort1_equilibrium
623,10,50,50,143,1000,0.143,cohort1_equilibrium
624,10,50,60,206,1000,0.206,cohort1_equilibrium
625,10,50,70,122,1000,0.122,cohort1_equilibrium
626,10,50,80,75,1000,0.075,cohort1_equilibrium
627,10,50,90,38,1000,0.038,cohort1_equilibrium
628,20,50,10,57,1000,0.057,cohort1_equilibrium
629,20,50,20,74,1000,0.074,cohort1_equilibrium
630,20,50,30,96,1000,0.096,cohort1_equilibrium
631,20,50,35,85,1000,0.085,cohort1_equilibrium
632,20,50,40,128,1000,0.128,cohort1_equilibrium
633,20,50,45,280,1000,0.28,cohort1_equilibrium
634,20,50,50,254,1000,0.254,cohort1_equilibrium
635,20,50,60,17,1000,0.017,cohort1_equilibrium
636,20,50,70,94,1000,0.094,cohort1_equilibrium
637,20,50,80,103,1000,0.103,cohort1_equilibrium
638,20,50,90,58,1000,0.058,cohort1_equilibrium
639,35,50,10,75,1000,0.075,cohort1_equilibrium
640,35,50,20,91,1000,0.091,cohort1_equilibrium
641,35,50,30,0,1000,0,cohort1_equilibrium
642,35,50,35,123,1000,0.123,cohort1_equilibrium
643,35,50,40,251,1000,0.251,cohort1_equilibrium
644,35,50,45,96,1000,0.096,cohort1_equilibrium
645,35,50,50,111,1000,0.111,cohort1_equilibrium
646,35,50,60,122,1000,0.122,cohort1_equilibrium
647,35,50,70,134,1000,0.134,cohort1_equilibrium
648,35,50,80,95,1000,0.095,cohort1_equilibrium
649,35,50,90,49,1000,0.049,cohort1_equilibrium
650,50,50,10,0,1000,0,cohort1_equilibrium
651,50,50,20,78,1000,0.078,cohort1_equilibrium
652,50,50,30,86,1000,0.086,cohort1_equilibrium
653,50,50,35,199,1000,0.199,cohort1_equilibrium
654,50,50,40,73,1000,0.073,cohort1_equilibrium
655,50,50,45,51,1000,0.051,cohort1_equilibrium
656,50,50,50,44,1000,0.044,cohort1_equilibrium
657,50,50,60,112,1000,0.112,cohort1_equilibrium
658,50,50,70,99,1000,0.099,cohort1_equilibrium
659,50,50,80,80,1000,0.08,cohort1_equilibrium
660,50,50,90,0,1000,0,cohort1_equilibrium
661,65,50,10,28,1000,0.028,cohort1_equilibrium
662,65,50,20,109,1000,0.109,cohort1_equilibrium
663,65,50,30,334,1000,0.334,cohort1_equilibrium
664,65,50,35,157,1000,0.157,cohort1_equilibrium
665,65,50,40,126,1000,0.126,cohort1_equilibrium
666,65,50,45,121,1000,0.121,cohort1_equilibrium
667,65,50,50,109,1000,0.109,cohort1_equilibrium
668,65,50,60,92,1000,0.092,cohort1_equilibrium
669,65,50,70,96,1000,0.096,cohort1_equilibrium
670,65,50,80,83,1000,0.083,cohort1_equilibrium
671,65,50,90,61,1000,0.061,cohort1_equilibrium
672,75,50,10,90,1000,0.09,cohort1_equilibrium
673,75,50,20,85,1000,0.085,cohort1_equilibrium
674,75,50,30,99,1000,0.099,cohort1_equilibrium
675,75,50,35,63,1000,0.063,cohort1_equilibrium
676,75,50,40,98,1000,0.098,cohort1_equilibrium
677,75,50,45,25,1000,0.025,cohort1_equilibrium
678,75,50,50,41,1000,0.041,cohort1_equilibrium
679,75,50,60,5,1000,0.005,cohort1_equilibrium
680,75,50,70,53,1000,0.053,cohort1_equilibrium
681,75,50,80,68,1000,0.068,cohort1_equilibrium
682,75,50,90,0,1000,0,cohort1_equilibrium
683,90,50,10,0,1000,0,cohort1_equilibrium
684,90,50,20,0,1000,0,cohort1_equilibrium
685,90,50,30,92,1000,0.092,cohort1_equilibrium
686,90,50,35,0,1000,0,cohort1_equilibrium
687,90,50,40,114,1000,0.114,cohort1_equilibrium
688,90,50,45,142,1000,0.142,cohort1_equilibrium
689,90,50,50,0,1000,0,cohort1_equilibrium
690,90,50,60,124,1000,0.124,cohort1_equilibrium
691,90,50,70,76,1000,0.076,cohort1_equilibrium
692,90,50,80,78,1000,0.078,cohort1_equilibrium
693,90,50,90,78,1000,0.078,cohort1_equilibrium
694,10,150,10,46,1000,0.046,cohort1_equilibrium
695,10,150,20,72,1000,0.072,cohort1_equilibrium
696,10,150,30,302,1000,0.302,cohort1_equilibrium
697,10,150,35,54,1000,0.054,cohort1_equilibrium
698,10,150,40,266,1000,0.266,cohort1_equilibrium
699,10,150,45,467,1000,0.467,cohort1_equilibrium
700,10,150,50,159,1000,0.159,cohort1_equilibrium
701,10,150,60,116,1000,0.116,cohort1_equilibrium
702,10,150,70,85,1000,0.085,cohort1_equilibrium
703,10,150,80,85,1000,0.085,cohort1_equilibrium
704,10,150,90,81,1000,0.081,cohort1_equilibrium
705,20,150,10,95,1000,0.095,cohort1_equilibrium
706,20,150,20,201,1000,0.201,cohort1_equilibrium
707,20,150,30,53,1000,0.053,cohort1_equilibrium
708,20,150,35,132,1000,0.132,cohort1_equilibrium
709,20,150,40,199,1000,0.199,cohort1_equilibrium
710,20,150,45,140,1000,0.14,cohort1_equilibrium
711,20,150,50,770,1000,0.77,cohort1_equilibrium
712,20,150,60,163,1000,0.163,cohort1_equilibrium
713,20,150,70,92,1000,0.092,cohort1_equilibrium
714,20,150,80,71,1000,0.071,cohort1_equilibrium
715,20,150,90,55,1000,0.055,cohort1_equilibrium
716,35,150,10,60,1000,0.06,cohort1_equilibrium
717,35,150,20,98,1000,0.098,cohort1_equilibrium
718,35,150,30,93,1000,0.093,cohort1_equilibrium
719,35,150,35,88,1000,0.088,cohort1_equilibrium
720,35,150,40,92,1000,0.092,cohort1_equilibrium
721,35,150,45,724,1000,0.724,cohort1_equilibrium
722,35,150,50,106,1000,0.106,cohort1_equilibrium
723,35,150,60,160,1000,0.16,cohort1_equilibrium
724,35,150,70,92,1000,0.092,cohort1_equilibrium
725,35,150,80,82,1000,0.082,cohort1_equilibrium
726,35,150,90,60,1000,0.06,cohort1_equilibrium
727,50,150,10,0,1000,0,cohort1_equilibrium
728,50,150,20,76,1000,0.076,cohort1_equilibrium
729,50,150,30,123,1000,0.123,cohort1_equilibrium
730,50,150,35,173,1000,0.173,cohort1_equilibrium
731,50,150,40,122,1000,0.122,cohort1_equilibrium
732,50,150,45,81,1000,0.081,cohort1_equilibrium
733,50,150,50,76,1000,0.076,cohort1_equilibrium
734,50,150,60,727,1000,0.727,cohort1_equilibrium
735,50,150,70,72,1000,0.072,cohort1_equilibrium
736,50,150,80,100,1000,0.1,cohort1_equilibrium
737,50,150,90,36,1000,0.036,cohort1_equilibrium
738,65,150,10,0,1000,0,cohort1_equilibrium
739,65,150,20,83,1000,0.083,cohort1_equilibrium
740,65,150,30,95,1000,0.095,cohort1_equilibrium
741,65,150,35,84,1000,0.084,cohort1_equilibrium
742,65,150,40,71,1000,0.071,cohort1_equilibrium
743,65,150,45,99,1000,0.099,cohort1_equilibrium
744,65,150,50,283,1000,0.283,cohort1_equilibrium
745,65,150,60,140,1000,0.14,cohort1_equilibrium
746,65,150,70,29,1000,0.029,cohort1_equilibrium
747,65,150,80,44,1000,0.044,cohort1_equilibrium
748,65,150,90,57,1000,0.057,cohort1_equilibrium
749,75,150,10,103,1000,0.103,cohort1_equilibrium
750,75,150,20,71,1000,0.071,cohort1_equilibrium
751,75,150,30,0,1000,0,cohort1_equilibrium
752,75,150,35,82,1000,0.082,cohort1_equilibrium
753,75,150,40,71,1000,0.071,cohort1_equilibrium
754,75,150,45,55,1000,0.055,cohort1_equilibrium
755,75,150,50,88,1000,0.088,cohort1_equilibrium
756,75,150,60,408,1000,0.408,cohort1_equilibrium
757,75,150,70,106,1000,0.106,cohort1_equilibrium
758,75,150,80,106,1000,0.106,cohort1_equilibrium
759,75,150,90,65,1000,0.065,cohort1_equilibrium
760,90,150,10,0,1000,0,cohort1_equilibrium
761,90,150,20,104,1000,0.104,cohort1_equilibrium
762,90,150,30,186,1000,0.186,cohort1_equilibrium
763,90,150,35,79,1000,0.079,cohort1_equilibrium
764,90,150,40,1,1000,0.001,cohort1_equilibrium
765,90,150,45,149,1000,0.149,cohort1_equilibrium
766,90,150,50,11,1000,0.011,cohort1_equilibrium
767,90,150,60,129,1000,0.129,cohort1_equilibrium
768,90,150,70,0,1000,0,cohort1_equilibrium
769,90,150,80,82,1000,0.082,cohort1_equilibrium
770,90,150,90,3,1000,0.003,cohort1_equilibrium
771,10,300,10,63,1000,0.063,cohort1_equilibrium
772,10,300,20,74,1000,0.074,cohort1_equilibrium
773,10,300,30,126,1000,0.126,cohort1_equilibrium
774,10,300,35,292,1000,0.292,cohort1_equilibrium
775,10,300,40,110,1000,0.11,cohort1_equilibrium
776,10,300,45,131,1000,0.131,cohort1_equilibrium
777,10,300,50,110,1000,0.11,cohort1_equilibrium
778,10,300,60,87,1000,0.087,cohort1_equilibrium
779,10,300,70,67,1000,0.067,cohort1_equilibrium
780,10,300,80,67,1000,0.067,cohort1_equilibrium
781,10,300,90,53,1000,0.053,cohort1_equilibrium
782,20,300,10,36,1000,0.036,cohort1_equilibrium
783,20,300,20,102,1000,0.102,cohort1_equilibrium
784,20,300,30,102,1000,0.102,cohort1_equilibrium
785,20,300,35,93,1000,0.093,cohort1_equilibrium
786,20,300,40,124,1000,0.124,cohort1_equilibrium
787,20,300,45,86,1000,0.086,cohort1_equilibrium
788,20,300,50,80,1000,0.08,cohort1_equilibrium
789,20,300,60,123,1000,0.123,cohort1_equilibrium
790,20,300,70,82,1000,0.082,cohort1_equilibrium
791,20,300,80,70,1000,0.07,cohort1_equilibrium
792,20,300,90,59,1000,0.059,cohort1_equilibrium
793,35,300,10,60,1000,0.06,cohort1_equilibrium
794,35,300,20,88,1000,0.088,cohort1_equilibrium
795,35,300,30,918,1000,0.918,cohort1_equilibrium
796,35,300,35,108,1000,0.108,cohort1_equilibrium
797,35,300,40,35,1000,0.035,cohort1_equilibrium
798,35,300,45,96,1000,0.096,cohort1_equilibrium
799,35,300,50,176,1000,0.176,cohort1_equilibrium
800,35,300,60,108,1000,0.108,cohort1_equilibrium
801,35,300,70,113,1000,0.113,cohort1_equilibrium
802,35,300,80,111,1000,0.111,cohort1_equilibrium
803,35,300,90,57,1000,0.057,cohort1_equilibrium
804,50,300,10,0,1000,0,cohort1_equilibrium
805,50,300,20,92,1000,0.092,cohort1_equilibrium
806,50,300,30,97,1000,0.097,cohort1_equilibrium
807,50,300,35,114,1000,0.114,cohort1_equilibrium
808,50,300,40,108,1000,0.108,cohort1_equilibrium
809,50,300,45,542,1000,0.542,cohort1_equilibrium
810,50,300,50,73,1000,0.073,cohort1_equilibrium
811,50,300,60,114,1000,0.114,cohort1_equilibrium
812,50,300,70,97,1000,0.097,cohort1_equilibrium
813,50,300,80,73,1000,0.073,cohort1_equilibrium
814,50,300,90,53,1000,0.053,cohort1_equilibrium
815,65,300,10,51,1000,0.051,cohort1_equilibrium
816,65,300,20,93,1000,0.093,cohort1_equilibrium
817,65,300,30,90,1000,0.09,cohort1_equilibrium
818,65,300,35,120,1000,0.12,cohort1_equilibrium
819,65,300,40,306,1000,0.306,cohort1_equilibrium
820,65,300,45,110,1000,0.11,cohort1_equilibrium
821,65,300,50,136,1000,0.136,cohort1_equilibrium
822,65,300,60,313,1000,0.313,cohort1_equilibrium
823,65,300,70,75,1000,0.075,cohort1_equilibrium
824,65,300,80,474,1000,0.474,cohort1_equilibrium
825,65,300,90,64,1000,0.064,cohort1_equilibrium
826,75,300,10,101,1000,0.101,cohort1_equilibrium
827,75,300,20,0,1000,0,cohort1_equilibrium
828,75,300,30,251,1000,0.251,cohort1_equilibrium
829,75,300,35,122,1000,0.122,cohort1_equilibrium
830,75,300,40,100,1000,0.1,cohort1_equilibrium
831,75,300,45,57,1000,0.057,cohort1_equilibrium
832,75,300,50,164,1000,0.164,cohort1_equilibrium
833,75,300,60,140,1000,0.14,cohort1_equilibrium
834,75,300,70,72,1000,0.072,cohort1_equilibrium
835,75,300,80,0,1000,0,cohort1_equilibrium
836,75,300,90,91,1000,0.091,cohort1_equilibrium
837,90,300,10,1,1000,0.001,cohort1_equilibrium
838,90,300,20,83,1000,0.083,cohort1_equilibrium
839,90,300,30,83,1000,0.083,cohort1_equilibrium
840,90,300,35,42,1000,0.042,cohort1_equilibrium
841,90,300,40,1,1000,0.001,cohort1_equilibrium
842,90,300,45,87,1000,0.087,cohort1_equilibrium
843,90,300,50,106,1000,0.106,cohort1_equilibrium
844,90,300,60,167,1000,0.167,cohort1_equilibrium
845,90,300,70,102,1000,0.102,cohort1_equilibrium
846,90,300,80,104,1000,0.104,cohort1_equilibrium
847,90,300,90,85,1000,0.085,cohort1_equilibrium
848,10,500,10,46,1000,0.046,cohort1_equilibrium
849,10,500,20,101,1000,0.101,cohort1_equilibrium
850,10,500,30,78,1000,0.078,cohort1_equilibrium
851,10,500,35,69,1000,0.069,cohort1_equilibrium
852,10,500,40,7,1000,0.007,cohort1_equilibrium
853,10,500,45,5,1000,0.005,cohort1_equilibrium
854,10,500,50,212,1000,0.212,cohort1_equilibrium
855,10,500,60,76,1000,0.076,cohort1_equilibrium
856,10,500,70,90,1000,0.09,cohort1_equilibrium
857,10,500,80,86,1000,0.086,cohort1_equilibrium
858,10,500,90,64,1000,0.064,cohort1_equilibrium
859,20,500,10,52,1000,0.052,cohort1_equilibrium
860,20,500,20,105,1000,0.105,cohort1_equilibrium
861,20,500,30,101,1000,0.101,cohort1_equilibrium
862,20,500,35,101,1000,0.101,cohort1_equilibrium
863,20,500,40,126,1000,0.126,cohort1_equilibrium
864,20,500,45,0,1000,0,cohort1_equilibrium
865,20,500,50,162,1000,0.162,cohort1_equilibrium
866,20,500,60,93,1000,0.093,cohort1_equilibrium
867,20,500,70,160,1000,0.16,cohort1_equilibrium
868,20,500,80,97,1000,0.097,cohort1_equilibrium
869,20,500,90,50,1000,0.05,cohort1_equilibrium
870,35,500,10,49,1000,0.049,cohort1_equilibrium
871,35,500,20,65,1000,0.065,cohort1_equilibrium
872,35,500,30,52,1000,0.052,cohort1_equilibrium
873,35,500,35,96,1000,0.096,cohort1_equilibrium
874,35,500,40,603,1000,0.603,cohort1_equilibrium
875,35,500,45,140,1000,0.14,cohort1_equilibrium
876,35,500,50,58,1000,0.058,cohort1_equilibrium
877,35,500,60,148,1000,0.148,cohort1_equilibrium
878,35,500,70,123,1000,0.123,cohort1_equilibrium
879,35,500,80,116,1000,0.116,cohort1_equilibrium
880,35,500,90,123,1000,0.123,cohort1_equilibrium
881,50,500,10,0,1000,0,cohort1_equilibrium
882,50,500,20,245,1000,0.245,cohort1_equilibrium
883,50,500,30,143,1000,0.143,cohort1_equilibrium
884,50,500,35,104,1000,0.104,cohort1_equilibrium
885,50,500,40,134,1000,0.134,cohort1_equilibrium
886,50,500,45,118,1000,0.118,cohort1_equilibrium
887,50,500,50,136,1000,0.136,cohort1_equilibrium
888,50,500,60,98,1000,0.098,cohort1_equilibrium
889,50,500,70,87,1000,0.087,cohort1_equilibrium
890,50,500,80,102,1000,0.102,cohort1_equilibrium
891,50,500,90,51,1000,0.051,cohort1_equilibrium
892,65,500,10,45,1000,0.045,cohort1_equilibrium
893,65,500,20,64,1000,0.064,cohort1_equilibrium
894,65,500,30,97,1000,0.097,cohort1_equilibrium
895,65,500,35,129,1000,0.129,cohort1_equilibrium
896,65,500,40,118,1000,0.118,cohort1_equilibrium
897,65,500,45,141,1000,0.141,cohort1_equilibrium
898,65,500,50,0,1000,0,cohort1_equilibrium
899,65,500,60,115,1000,0.115,cohort1_equilibrium
900,65,500,70,130,1000,0.13,cohort1_equilibrium
901,65,500,80,65,1000,0.065,cohort1_equilibrium
902,65,500,90,48,1000,0.048,cohort1_equilibrium
903,75,500,10,76,1000,0.076,cohort1_equilibrium
904,75,500,20,83,1000,0.083,cohort1_equilibrium
905,75,500,30,87,1000,0.087,cohort1_equilibrium
906,75,500,35,115,1000,0.115,cohort1_equilibrium
907,75,500,40,138,1000,0.138,cohort1_equilibrium
908,75,500,45,124,1000,0.124,cohort1_equilibrium
909,75,500,50,111,1000,0.111,cohort1_equilibrium
910,75,500,60,70,1000,0.07,cohort1_equilibrium
911,75,500,70,66,1000,0.066,cohort1_equilibrium
912,75,500,80,1,1000,0.001,cohort1_equilibrium
913,75,500,90,0,1000,0,cohort1_equilibrium
914,90,500,10,0,1000,0,cohort1_equilibrium
915,90,500,20,0,1000,0,cohort1_equilibrium
916,90,500,30,1,1000,0.001,cohort1_equilibrium
917,90,500,35,44,1000,0.044,cohort1_equilibrium
918,90,500,40,92,1000,0.092,cohort1_equilibrium
919,90,500,45,134,1000,0.134,cohort1_equilibrium
920,90,500,50,60,1000,0.06,cohort1_equilibrium
921,90,500,60,11,1000,0.011,cohort1_equilibrium
922,90,500,70,123,1000,0.123,cohort1_equilibrium
923,90,500,80,67,1000,0.067,cohort1_equilibrium
924,90,500,90,0,1000,0,cohort1_equilibrium
925,10,50,10,55,1000,0.055,cohort1_equilibrium
926,10,50,20,91,1000,0.091,cohort1_equilibrium
927,10,50,30,114,1000,0.114,cohort1_equilibrium
928,10,50,35,108,1000,0.108,cohort1_equilibrium
929,10,50,40,0,1000,0,cohort1_equilibrium
930,10,50,45,349,1000,0.349,cohort1_equilibrium
931,10,50,50,114,1000,0.114,cohort1_equilibrium
932,10,50,60,114,1000,0.114,cohort1_equilibrium
933,10,50,70,97,1000,0.097,cohort1_equilibrium
934,10,50,80,72,1000,0.072,cohort1_equilibrium
935,10,50,90,88,1000,0.088,cohort1_equilibrium
936,20,50,10,58,1000,0.058,cohort1_equilibrium
937,20,50,20,86,1000,0.086,cohort1_equilibrium
938,20,50,30,97,1000,0.097,cohort1_equilibrium
939,20,50,35,728,1000,0.728,cohort1_equilibrium
940,20,50,40,105,1000,0.105,cohort1_equilibrium
941,20,50,45,117,1000,0.117,cohort1_equilibrium
942,20,50,50,5,1000,0.005,cohort1_equilibrium
943,20,50,60,133,1000,0.133,cohort1_equilibrium
944,20,50,70,116,1000,0.116,cohort1_equilibrium
