percent_grammar_1,percent_cohort2,cohort2_age,name,mean_state_of_nodes
90,10,50,cohort1_state,0.9920731851759872
90,10,50,cohort2_state,0.9892590537488382
10,20,50,cohort1_state,0.00536159980283554
10,20,50,cohort2_state,0.00448470917399269
20,20,50,cohort1_state,0.00704501574512831
20,20,50,cohort2_state,0.00683130382296413
35,20,50,cohort1_state,0.0073442178956586
35,20,50,cohort2_state,0.00932437515816116
30,20,50,cohort1_state,0.00851412306323091
30,20,50,cohort2_state,0.00908715644408371
60,20,50,cohort1_state,0.8666084835993579
60,20,50,cohort2_state,0.3835516112099177
45,20,50,cohort1_state,0.4654198029171624
45,20,50,cohort2_state,0.3688216801339309
50,20,50,cohort1_state,0.7199702456049545
50,20,50,cohort2_state,0.7417909842642139
40,20,50,cohort1_state,0.00996034488214337
40,20,50,cohort2_state,0.00973835363697691
70,20,50,cohort1_state,0.9920259150157416
70,20,50,cohort2_state,0.9927478233774194
90,20,50,cohort1_state,0.9942865632517982
90,20,50,cohort2_state,0.9943761861113584
10,35,50,cohort1_state,0.00872223106150425
10,35,50,cohort2_state,0.00892425119388725
80,20,50,cohort1_state,0.9934128728282734
80,20,50,cohort2_state,0.9920649344600128
20,35,50,cohort1_state,0.00580860810504348
20,35,50,cohort2_state,0.00643884242137674
40,35,50,cohort1_state,0.03868166685011846
40,35,50,cohort2_state,0.10474303467691644
30,35,50,cohort1_state,0.00641466755749797
30,35,50,cohort2_state,0.00447441534273536
45,35,50,cohort1_state,0.3845066850700575
45,35,50,cohort2_state,0.6047717555083686
35,35,50,cohort1_state,0.00953545988142418
35,35,50,cohort2_state,0.00911957036296892
50,35,50,cohort1_state,0.4522361425571612
50,35,50,cohort2_state,0.28746462189540595
70,35,50,cohort1_state,0.993258874076492
70,35,50,cohort2_state,0.99491967483132
60,35,50,cohort1_state,0.991909789019948
60,35,50,cohort2_state,0.9931548943302958
80,35,50,cohort1_state,0.9933676642815156
80,35,50,cohort2_state,0.9922520535369356
20,50,50,cohort1_state,0.1495531723783819
20,50,50,cohort2_state,0.0908453967305374
90,35,50,cohort1_state,0.9931073064065432
90,35,50,cohort2_state,0.994114294194225
10,50,50,cohort1_state,0.00680078456105221
10,50,50,cohort2_state,0.0085755265293939
40,50,50,cohort1_state,0.00449066627242239
40,50,50,cohort2_state,0.00452427290806559
30,50,50,cohort1_state,0.18106844693956117
30,50,50,cohort2_state,0.1313232197837406
35,50,50,cohort1_state,0.00462060841678566
35,50,50,cohort2_state,0.00511959473785434
50,50,50,cohort1_state,0.4999857462604243
50,50,50,cohort2_state,0.46561801030993893
70,50,50,cohort1_state,0.792750371020322
70,50,50,cohort2_state,0.743756445002582
60,50,50,cohort1_state,0.9496250136647342
60,50,50,cohort2_state,0.8692348388022788
45,50,50,cohort1_state,0.26078520880923206
45,50,50,cohort2_state,0.30508141973845704
90,50,50,cohort1_state,0.9931479344539232
90,50,50,cohort2_state,0.9924946832014012
80,50,50,cohort1_state,0.9928148447415046
80,50,50,cohort2_state,0.9920739785095696
30,65,50,cohort1_state,0.19819448615851823
30,65,50,cohort2_state,0.15977703552486514
40,65,50,cohort1_state,0.5262212008966181
40,65,50,cohort2_state,0.5757736504086526
10,65,50,cohort1_state,0.00782741340541393
10,65,50,cohort2_state,0.00719817874043769
20,65,50,cohort1_state,0.00618160765580309
20,65,50,cohort2_state,0.00713758555686583
35,65,50,cohort1_state,0.13601506756699577
35,65,50,cohort2_state,0.198310713742133
45,65,50,cohort1_state,0.00545349216081252
45,65,50,cohort2_state,0.00782087485438021
50,65,50,cohort1_state,0.6036468453999788
50,65,50,cohort2_state,0.6240892039018398
70,65,50,cohort1_state,0.9923305506766285
70,65,50,cohort2_state,0.991938340427474
60,65,50,cohort1_state,0.6116948266942195
60,65,50,cohort2_state,0.6417077390736577
80,65,50,cohort1_state,0.865337575061222
80,65,50,cohort2_state,0.9550218418064776
10,75,50,cohort1_state,0.00557967231407975
10,75,50,cohort2_state,0.00912878508617383
20,75,50,cohort1_state,0.00633577948502163
20,75,50,cohort2_state,0.00526226836533251
90,65,50,cohort1_state,0.9933806033077194
90,65,50,cohort2_state,0.9939560596882268
30,75,50,cohort1_state,0.21186553441810085
30,75,50,cohort2_state,0.13237436734769906
40,75,50,cohort1_state,0.00746152363738595
40,75,50,cohort2_state,0.0060048372708809
35,75,50,cohort1_state,0.00721368425873828
35,75,50,cohort2_state,0.08644153253991753
50,75,50,cohort1_state,0.623945762921628
50,75,50,cohort2_state,0.5650558471010417
60,75,50,cohort1_state,0.5236286887995769
60,75,50,cohort2_state,0.4807266279057342
80,75,50,cohort1_state,0.990069655426248
80,75,50,cohort2_state,0.9925545480338304
70,75,50,cohort1_state,0.9919955570317956
70,75,50,cohort2_state,0.993660496092584
45,75,50,cohort1_state,0.8762020794599424
45,75,50,cohort2_state,0.6063553852754836
10,90,50,cohort1_state,0.0039519049389958
10,90,50,cohort2_state,0.00642741848828866
30,90,50,cohort1_state,0.264032609323678
30,90,50,cohort2_state,0.16733719111054662
90,75,50,cohort1_state,0.9929064005765774
90,75,50,cohort2_state,0.9926356802239364
20,90,50,cohort1_state,0.00800005999841595
20,90,50,cohort2_state,0.00856616592533923
35,90,50,cohort1_state,0.00545647367632865
35,90,50,cohort2_state,0.00718045301094042
40,90,50,cohort1_state,0.16872579616021471
40,90,50,cohort2_state,0.03956394741449062
50,90,50,cohort1_state,0.751388967869412
50,90,50,cohort2_state,0.527868620175575
45,90,50,cohort1_state,0.9943645032271756
45,90,50,cohort2_state,0.5372754095806394
70,90,50,cohort1_state,0.989149023957702
70,90,50,cohort2_state,0.9256855536399023
60,90,50,cohort1_state,0.9899852975560138
60,90,50,cohort2_state,0.991981113488849
10,10,150,cohort1_state,0.00825484637336172
10,10,150,cohort2_state,0.00564720150569117
90,90,50,cohort1_state,0.9912595104643244
90,90,50,cohort2_state,0.9913240383129724
20,10,150,cohort1_state,0.00639189259112048
20,10,150,cohort2_state,0.00520717063964366
80,90,50,cohort1_state,0.989605258993328
80,90,50,cohort2_state,0.9913772554453448
30,10,150,cohort1_state,0.00615468176661555
30,10,150,cohort2_state,0.00573220170050701
35,10,150,cohort1_state,0.00764840216085199
35,10,150,cohort2_state,0.00744058335074199
40,10,150,cohort1_state,0.17905291114167216
40,10,150,cohort2_state,0.03398368172876605
60,10,150,cohort1_state,0.9902152141626738
60,10,150,cohort2_state,0.9919128124927524
45,10,150,cohort1_state,0.1028016318773044
45,10,150,cohort2_state,0.01036148712498995
90,10,150,cohort1_state,0.9914803574576676
90,10,150,cohort2_state,0.994932184127906
80,10,150,cohort1_state,0.8659050168208962
80,10,150,cohort2_state,0.9742109673967776
70,10,150,cohort1_state,0.5388592350397905
70,10,150,cohort2_state,0.6985716044002733
20,20,150,cohort1_state,0.00663296474274317
20,20,150,cohort2_state,0.00649677030241595
10,20,150,cohort1_state,0.00720559478660613
10,20,150,cohort2_state,0.007014852647651
50,10,150,cohort1_state,0.1638233556142355
50,10,150,cohort2_state,0.00439588523322678
30,20,150,cohort1_state,0.027819654739449
30,20,150,cohort2_state,0.18843108953143273
35,20,150,cohort1_state,0.12670568213992767
35,20,150,cohort2_state,0.2498744397887349
40,20,150,cohort1_state,0.0076574997710542
40,20,150,cohort2_state,0.00360813170067229
45,20,150,cohort1_state,0.00664769711299484
45,20,150,cohort2_state,0.00802363751187835
70,20,150,cohort1_state,0.9926354065250652
70,20,150,cohort2_state,0.9934121156029804
50,20,150,cohort1_state,0.3606025937446856
50,20,150,cohort2_state,0.5093899627587339
60,20,150,cohort1_state,0.9899204006154052
60,20,150,cohort2_state,0.9917399809829046
90,20,150,cohort1_state,0.9924965804661786
90,20,150,cohort2_state,0.9931019380823788
80,20,150,cohort1_state,0.9942973877580484
80,20,150,cohort2_state,0.9947489237837088
20,35,150,cohort1_state,0.00632733793493724
20,35,150,cohort2_state,0.00920276227056482
10,35,150,cohort1_state,0.00580837394051171
10,35,150,cohort2_state,0.00556594425634145
40,35,150,cohort1_state,0.4320723969621893
40,35,150,cohort2_state,0.5003365150861947
35,35,150,cohort1_state,0.00612634068840547
35,35,150,cohort2_state,0.00601021882672481
30,35,150,cohort1_state,0.0062150514633563
30,35,150,cohort2_state,0.00851694595711482
60,35,150,cohort1_state,0.30378150772084067
60,35,150,cohort2_state,0.5248107669659012
50,35,150,cohort1_state,0.4437726482983886
50,35,150,cohort2_state,0.15683167544866378
70,35,150,cohort1_state,0.7641407143539709
70,35,150,cohort2_state,0.5036448908138493
45,35,150,cohort1_state,0.15945696278032986
45,35,150,cohort2_state,0.14541294520603543
90,35,150,cohort1_state,0.9945581240033008
90,35,150,cohort2_state,0.9937767151640176
80,35,150,cohort1_state,0.9927436234220182
80,35,150,cohort2_state,0.9900898297960288
20,50,150,cohort1_state,0.00848334944776252
20,50,150,cohort2_state,0.00955002702846397
30,50,150,cohort1_state,0.01131922051307502
30,50,150,cohort2_state,0.01058209683404709
10,50,150,cohort1_state,0.0069260417149395
10,50,150,cohort2_state,0.00740637317485641
40,50,150,cohort1_state,0.01109962287579775
40,50,150,cohort2_state,0.00798451053137007
35,50,150,cohort1_state,0.00487217882414153
35,50,150,cohort2_state,0.00740042579592051
50,50,150,cohort1_state,0.11459658453747512
50,50,150,cohort2_state,0.28720751571869085
60,50,150,cohort1_state,0.6535976124986986
60,50,150,cohort2_state,0.8348370058202332
45,50,150,cohort1_state,0.26226889269451326
45,50,150,cohort2_state,0.24005831364405011
70,50,150,cohort1_state,0.9900776096795224
70,50,150,cohort2_state,0.9902257012694754
80,50,150,cohort1_state,0.9928011732441316
80,50,150,cohort2_state,0.994010714603718
90,50,150,cohort1_state,0.9929738719867848
90,50,150,cohort2_state,0.993126410377257
10,65,150,cohort1_state,0.00666984162126596
10,65,150,cohort2_state,0.00535775788247371
20,65,150,cohort1_state,0.02939410588904684
20,65,150,cohort2_state,0.0552013366947626
30,65,150,cohort1_state,0.01055493500269008
30,65,150,cohort2_state,0.00616061851714543
35,65,150,cohort1_state,0.00276444366895014
35,65,150,cohort2_state,0.00605650778472844
50,65,150,cohort1_state,0.5711523901852414
50,65,150,cohort2_state,0.6224643028211332
45,65,150,cohort1_state,0.2252881701458485
45,65,150,cohort2_state,0.3732445723099894
40,65,150,cohort1_state,0.22145025901261017
40,65,150,cohort2_state,0.2758020945340031
60,65,150,cohort1_state,0.9874326824143288
60,65,150,cohort2_state,0.9910636619149136
70,65,150,cohort1_state,0.9945675574693394
70,65,150,cohort2_state,0.9932054486107664
80,65,150,cohort1_state,0.988090952650754
80,65,150,cohort2_state,0.9908518561949402
90,65,150,cohort1_state,0.9921958820535572
90,65,150,cohort2_state,0.9954809649947708
35,75,150,cohort1_state,0.00695049185531395
35,75,150,cohort2_state,0.00742001103952699
20,75,150,cohort1_state,0.00789729263539358
20,75,150,cohort2_state,0.00675537665964658
30,75,150,cohort1_state,0.00870135403233378
30,75,150,cohort2_state,0.01132635921503514
40,75,150,cohort1_state,0.00623801959398748
40,75,150,cohort2_state,0.07991771048650927
10,75,150,cohort1_state,0.00771394693201678
10,75,150,cohort2_state,0.0073614865614794
45,75,150,cohort1_state,0.6176203274931182
45,75,150,cohort2_state,0.6295419952690894
50,75,150,cohort1_state,0.36357752679501887
50,75,150,cohort2_state,0.32963791495181394
80,75,150,cohort1_state,0.9895956454971888
80,75,150,cohort2_state,0.9907312501168208
70,75,150,cohort1_state,0.7519339593263743
70,75,150,cohort2_state,0.9548954475213456
60,75,150,cohort1_state,0.9933405095270385
60,75,150,cohort2_state,0.992372461881511
90,75,150,cohort1_state,0.9907130406670336
90,75,150,cohort2_state,0.9921792060831052
20,90,150,cohort1_state,0.0027836297354172
20,90,150,cohort2_state,0.00658671697717771
10,90,150,cohort1_state,0.00584844342748643
10,90,150,cohort2_state,0.00781808590373947
45,90,150,cohort1_state,0.9946437502882436
45,90,150,cohort2_state,0.7640461476996744
40,90,150,cohort1_state,0.00773175525798209
40,90,150,cohort2_state,0.00546054218281454
30,90,150,cohort1_state,0.00774090973868017
30,90,150,cohort2_state,0.00650520123728606
35,90,150,cohort1_state,0.00578179273360232
35,90,150,cohort2_state,0.20013841506706448
50,90,150,cohort1_state,0.9903573935123644
50,90,150,cohort2_state,0.9915274891187608
70,90,150,cohort1_state,0.9954855710201834
70,90,150,cohort2_state,0.9931603662584672
60,90,150,cohort1_state,0.9855931837184484
60,90,150,cohort2_state,0.7488727604493266
10,10,300,cohort1_state,0.0073569647844968
10,10,300,cohort2_state,0.0071448322551815
80,90,150,cohort1_state,0.9962376387394998
80,90,150,cohort2_state,0.9943210093194348
20,10,300,cohort1_state,0.00952141205136498
20,10,300,cohort2_state,0.00614447618113286
90,90,150,cohort1_state,0.995012684116766
90,90,150,cohort2_state,0.9925429854138692
35,10,300,cohort1_state,0.00642225939139565
35,10,300,cohort2_state,0.00760785852330908
40,10,300,cohort1_state,0.09774652020744824
40,10,300,cohort2_state,0.009704847329786
45,10,300,cohort1_state,0.39045598021554984
45,10,300,cohort2_state,0.00685903451620894
60,10,300,cohort1_state,0.8518763313420864
60,10,300,cohort2_state,0.787856866021472
30,10,300,cohort1_state,0.13777350503045482
30,10,300,cohort2_state,0.5084788287375415
70,10,300,cohort1_state,0.660218762224441
70,10,300,cohort2_state,0.7442441758720215
80,10,300,cohort1_state,0.9947263643975764
80,10,300,cohort2_state,0.9928302261039986
50,10,300,cohort1_state,0.4460113921701912
50,10,300,cohort2_state,0.22267701238243776
90,10,300,cohort1_state,0.990754246511678
90,10,300,cohort2_state,0.9950503652907202
10,20,300,cohort1_state,0.00531567875317348
10,20,300,cohort2_state,0.00508755095770123
20,20,300,cohort1_state,0.00328806517981755
20,20,300,cohort2_state,0.00984171824105291
30,20,300,cohort1_state,0.00638971500001102
30,20,300,cohort2_state,0.00728147586635641
50,20,300,cohort1_state,0.6631354294216871
50,20,300,cohort2_state,0.5217280217568034
35,20,300,cohort1_state,0.00943892405609301
35,20,300,cohort2_state,0.00779256337986098
60,20,300,cohort1_state,0.7796871690966519
60,20,300,cohort2_state,0.502799864470792
70,20,300,cohort1_state,0.9922254219407624
70,20,300,cohort2_state,0.990334573556908
40,20,300,cohort1_state,0.00844275493574513
40,20,300,cohort2_state,0.00987828160008201
80,20,300,cohort1_state,0.991976783964594
80,20,300,cohort2_state,0.993766106684199
90,20,300,cohort1_state,0.995623349389492
90,20,300,cohort2_state,0.9927002718358112
45,20,300,cohort1_state,0.3224047494757701
45,20,300,cohort2_state,0.2530610029313047
10,35,300,cohort1_state,0.00646818767413801
10,35,300,cohort2_state,0.00876984886842388
30,35,300,cohort1_state,0.00703272966792762
30,35,300,cohort2_state,0.00807935506089247
35,35,300,cohort1_state,0.1292096105933614
35,35,300,cohort2_state,0.01556604675438223
20,35,300,cohort1_state,0.00958746337888019
20,35,300,cohort2_state,0.00935727027615295
60,35,300,cohort1_state,0.9908368838549726
60,35,300,cohort2_state,0.99175386103979
40,35,300,cohort1_state,0.15126288132709312
40,35,300,cohort2_state,0.07045929252197633
50,35,300,cohort1_state,0.7685473365139613
50,35,300,cohort2_state,0.855311253254759
45,35,300,cohort1_state,0.24674050366665087
45,35,300,cohort2_state,0.5246710309164395
70,35,300,cohort1_state,0.9927449977685237
70,35,300,cohort2_state,0.99054726264458
90,35,300,cohort1_state,0.992811681574801
90,35,300,cohort2_state,0.9932544594780138
80,35,300,cohort1_state,0.9931154895738028
80,35,300,cohort2_state,0.9912898249678288
10,50,300,cohort1_state,0.00645177315365273
10,50,300,cohort2_state,0.00599565949929103
30,50,300,cohort1_state,0.0112986442847216
30,50,300,cohort2_state,0.00843977972170671
50,50,300,cohort1_state,0.20959548835782263
50,50,300,cohort2_state,0.27771325719291445
20,50,300,cohort1_state,0.00860114628217574
20,50,300,cohort2_state,0.0086672553167438
40,50,300,cohort1_state,0.00857486816427046
40,50,300,cohort2_state,0.00508399348939658
45,50,300,cohort1_state,0.4120901469867683
45,50,300,cohort2_state,0.4937542236282968
80,50,300,cohort1_state,0.992821018152968
80,50,300,cohort2_state,0.994353208219071
70,50,300,cohort1_state,0.9930471858432957
70,50,300,cohort2_state,0.9938015671180732
35,50,300,cohort1_state,0.00462054803136653
35,50,300,cohort2_state,0.00647658465541644
60,50,300,cohort1_state,0.8974542780053465
60,50,300,cohort2_state,0.9852079687002376
90,50,300,cohort1_state,0.9968078415000476
90,50,300,cohort2_state,0.9939925852049876
20,65,300,cohort1_state,0.00722488218435711
20,65,300,cohort2_state,0.00640813216227471
40,65,300,cohort1_state,0.00275761496963567
40,65,300,cohort2_state,0.00664702153672652
30,65,300,cohort1_state,0.00910950062002741
30,65,300,cohort2_state,0.00768088535356434
35,65,300,cohort1_state,0.22308178724265543
35,65,300,cohort2_state,0.18604444622658273
10,65,300,cohort1_state,0.00687242423640732
10,65,300,cohort2_state,0.00629094938274328
60,65,300,cohort1_state,0.8709817780236928
60,65,300,cohort2_state,0.9155543680356516
50,65,300,cohort1_state,0.9403819112700412
50,65,300,cohort2_state,0.7172438637311704
45,65,300,cohort1_state,0.14837913474598524
45,65,300,cohort2_state,0.1804509045741677
70,65,300,cohort1_state,0.9899394121597094
70,65,300,cohort2_state,0.9936687392570716
90,65,300,cohort1_state,0.994625123364404
90,65,300,cohort2_state,0.993164771797204
10,75,300,cohort1_state,0.00889684823063615
10,75,300,cohort2_state,0.00667272015703552
80,65,300,cohort1_state,0.9937514151054792
80,65,300,cohort2_state,0.9887396721943774
20,75,300,cohort1_state,0.01436065566788507
20,75,300,cohort2_state,0.00762808595296759
35,75,300,cohort1_state,0.0988647671921955
35,75,300,cohort2_state,0.1655115252828887
40,75,300,cohort1_state,0.0955825999159349
40,75,300,cohort2_state,0.227349193938016
30,75,300,cohort1_state,0.00597250847054501
30,75,300,cohort2_state,0.00693128907569338
50,75,300,cohort1_state,0.10581317831870898
