chance_listen_to_outgroup,percent_grammar_1,percent_cohort2,type,final_state
0.5,20,50,Cohort 2 mean,0.08094579726118105
0.5,20,50,Overall mean,0.11828166327486904
0.4,90,50,Cohort 1 mean,0.9946304765982436
0.4,90,50,Cohort 2 mean,0.9939295891820654
0.4,90,50,Overall mean,0.9942800328901542
0.5,30,50,Cohort 1 mean,0.00771197829066045
0.5,30,50,Cohort 2 mean,0.01217039656967338
0.5,30,50,Overall mean,0.00994118743016692
0.5,40,50,Cohort 1 mean,0.1947237629406016
0.5,40,50,Cohort 2 mean,0.02354546139835901
0.5,40,50,Overall mean,0.10913461216948037
0.5,45,50,Cohort 1 mean,0.31092933866631445
0.5,45,50,Cohort 2 mean,0.34484247604798485
0.5,45,50,Overall mean,0.3278859073571497
0.5,35,50,Cohort 1 mean,0.1535832484575643
0.5,35,50,Cohort 2 mean,0.14917076477220192
0.5,35,50,Overall mean,0.15137700661488318
0.5,50,50,Cohort 1 mean,0.30893861778353376
0.5,50,50,Cohort 2 mean,0.3192453211629444
0.5,50,50,Overall mean,0.3140919694732391
0.5,55,50,Cohort 1 mean,0.6252036399221196
0.5,55,50,Cohort 2 mean,0.696895789177206
0.5,55,50,Overall mean,0.6610497145496628
0.5,65,50,Cohort 1 mean,0.8061154922381524
0.5,65,50,Cohort 2 mean,0.8087281852654058
0.5,65,50,Overall mean,0.8074218387517794
0.5,60,50,Cohort 1 mean,0.5997116722232476
0.5,60,50,Cohort 2 mean,0.5528289956597102
0.5,60,50,Overall mean,0.5762703339414791
0.5,80,50,Cohort 1 mean,0.9914700985785776
0.5,80,50,Cohort 2 mean,0.9936438941257588
0.5,80,50,Overall mean,0.992556996352168
0.5,70,50,Cohort 1 mean,0.7838692010822401
0.5,70,50,Cohort 2 mean,0.804051174443148
0.5,70,50,Overall mean,0.7939601877626938
0.5,90,50,Cohort 1 mean,0.992377836057653
0.5,90,50,Cohort 2 mean,0.9932630002782752
0.5,90,50,Overall mean,0.992820418167964
0.6,20,50,Cohort 1 mean,0.00572487949649341
0.6,20,50,Cohort 2 mean,0.00552974677193609
0.6,20,50,Overall mean,0.00562731313421475
0.6,10,50,Cohort 1 mean,0.00754520459788207
0.6,10,50,Cohort 2 mean,0.00893665470927091
0.6,10,50,Overall mean,0.00824092965357649
0.6,35,50,Cohort 1 mean,0.0078015022825293
0.6,35,50,Cohort 2 mean,0.00729785704402374
0.6,35,50,Overall mean,0.00754967966327652
0.6,30,50,Cohort 1 mean,0.0066327070150326
0.6,30,50,Cohort 2 mean,0.00584637659510139
0.6,30,50,Overall mean,0.00623954180506699
0.6,40,50,Cohort 1 mean,0.01169969886288473
0.6,40,50,Cohort 2 mean,0.00886561579346263
0.6,40,50,Overall mean,0.01028265732817368
0.6,55,50,Cohort 1 mean,0.7826218718808794
0.6,55,50,Cohort 2 mean,0.8893071255536054
0.6,55,50,Overall mean,0.8359644987172423
0.6,50,50,Cohort 1 mean,0.18794228870662905
0.6,50,50,Cohort 2 mean,0.10804824948357895
0.6,50,50,Overall mean,0.14799526909510397
0.6,45,50,Cohort 1 mean,0.6388786318554083
0.6,45,50,Cohort 2 mean,0.6724593029807908
0.6,45,50,Overall mean,0.6556689674180994
0.6,60,50,Cohort 1 mean,0.8217406528001618
0.6,60,50,Cohort 2 mean,0.8562677309825876
0.6,60,50,Overall mean,0.8390041918913749
0.6,65,50,Cohort 1 mean,0.8523457122288569
0.6,65,50,Cohort 2 mean,0.8843088185992615
0.6,65,50,Overall mean,0.8683272654140591
0.6,70,50,Cohort 1 mean,0.9435079046466732
0.6,70,50,Cohort 2 mean,0.9145617824684666
0.6,70,50,Overall mean,0.92903484355757
0.6,80,50,Cohort 1 mean,0.9909474934085324
0.6,80,50,Cohort 2 mean,0.9906039985617308
0.6,80,50,Overall mean,0.9907757459851312
0.7,20,50,Cohort 1 mean,0.012437156955619
0.7,20,50,Cohort 2 mean,0.00772599988858257
0.7,20,50,Overall mean,0.01008157842210078
0.7,10,50,Cohort 1 mean,0.00713210868593374
0.7,10,50,Cohort 2 mean,0.00653438017139188
0.7,10,50,Overall mean,0.00683324442866281
0.6,90,50,Cohort 1 mean,0.9938139781135956
0.6,90,50,Cohort 2 mean,0.9934561279134156
0.6,90,50,Overall mean,0.993635053013506
0.7,30,50,Cohort 1 mean,0.00631458204628581
0.7,30,50,Cohort 2 mean,0.0055249047675519
0.7,30,50,Overall mean,0.00591974340691885
0.7,35,50,Cohort 1 mean,0.18525571286247025
0.7,35,50,Cohort 2 mean,0.24222079802414256
0.7,35,50,Overall mean,0.21373825544330644
0.7,40,50,Cohort 1 mean,0.24687134378094008
0.7,40,50,Cohort 2 mean,0.11562543955443856
0.7,40,50,Overall mean,0.18124839166768936
0.7,45,50,Cohort 1 mean,0.00455942775122602
0.7,45,50,Cohort 2 mean,0.00298460094530292
0.7,45,50,Overall mean,0.00377201434826447
0.7,50,50,Cohort 1 mean,0.5076457727980197
0.7,50,50,Cohort 2 mean,0.5612156963399724
0.7,50,50,Overall mean,0.5344307345689959
0.7,55,50,Cohort 1 mean,0.255014287048646
0.7,55,50,Cohort 2 mean,0.10337419994227984
0.7,55,50,Overall mean,0.17919424349546292
0.7,60,50,Cohort 1 mean,0.99070790684566
0.7,60,50,Cohort 2 mean,0.9943914442625728
0.7,60,50,Overall mean,0.9925496755541164
0.7,70,50,Cohort 1 mean,0.9924950014254524
0.7,70,50,Cohort 2 mean,0.9907812412697886
0.7,70,50,Overall mean,0.9916381213476206
0.7,65,50,Cohort 1 mean,0.45434832422532107
0.7,65,50,Cohort 2 mean,0.5895693429542549
0.7,65,50,Overall mean,0.5219588335897879
0.7,80,50,Cohort 1 mean,0.9887070611237748
0.7,80,50,Cohort 2 mean,0.9920882392346272
0.7,80,50,Overall mean,0.9903976501792008
0.8,10,50,Cohort 1 mean,0.00647995704424717
0.8,10,50,Cohort 2 mean,0.00638380459597456
0.8,10,50,Overall mean,0.00643188082011087
0.8,20,50,Cohort 1 mean,0.01186639195953415
0.8,20,50,Cohort 2 mean,0.00787272864402442
0.8,20,50,Overall mean,0.00986956030177928
0.8,30,50,Cohort 1 mean,0.1922146502120557
0.8,30,50,Cohort 2 mean,0.20307910441036583
0.8,30,50,Overall mean,0.19764687731121072
0.7,90,50,Cohort 1 mean,0.9933191011312438
0.7,90,50,Cohort 2 mean,0.9921685903542424
0.7,90,50,Overall mean,0.9927438457427432
0.8,35,50,Cohort 1 mean,0.00909115637382212
0.8,35,50,Cohort 2 mean,0.00955270342463217
0.8,35,50,Overall mean,0.00932192989922716
0.8,50,50,Cohort 1 mean,0.6026053662565612
0.8,50,50,Cohort 2 mean,0.7160483002556186
0.8,50,50,Overall mean,0.6593268332560899
0.8,45,50,Cohort 1 mean,0.26802663176270336
0.8,45,50,Cohort 2 mean,0.43980628147590944
0.8,45,50,Overall mean,0.3539164566193064
0.8,40,50,Cohort 1 mean,0.33472685816573
0.8,40,50,Cohort 2 mean,0.2984545138820111
0.8,40,50,Overall mean,0.3165906860238705
0.8,55,50,Cohort 1 mean,0.8539735441636822
0.8,55,50,Cohort 2 mean,0.8976313865319764
0.8,55,50,Overall mean,0.8758024653478295
0.8,60,50,Cohort 1 mean,0.8772556840143093
0.8,60,50,Cohort 2 mean,0.9485227643308344
0.8,60,50,Overall mean,0.9128892241725716
0.8,65,50,Cohort 1 mean,0.4016947715597611
0.8,65,50,Cohort 2 mean,0.5229373421090188
0.8,65,50,Overall mean,0.46231605683438987
0.8,90,50,Cohort 1 mean,0.9956045363498744
0.8,90,50,Cohort 2 mean,0.993999592324884
0.8,90,50,Overall mean,0.9948020643373788
0.8,70,50,Cohort 1 mean,0.9941345479528372
0.8,70,50,Cohort 2 mean,0.9923396023030742
0.8,70,50,Overall mean,0.9932370751279556
0.8,80,50,Cohort 1 mean,0.9933527096690672
0.8,80,50,Cohort 2 mean,0.9933679725087078
0.8,80,50,Overall mean,0.9933603410888878
0.9,10,50,Cohort 1 mean,0.0071314636499719
0.9,10,50,Cohort 2 mean,0.00468024877890291
0.9,10,50,Overall mean,0.0059058562144374
0.9,20,50,Cohort 1 mean,0.00612702661366435
0.9,20,50,Cohort 2 mean,0.00636498369408325
0.9,20,50,Overall mean,0.0062460051538738
0.9,30,50,Cohort 1 mean,0.06746099494490425
0.9,30,50,Cohort 2 mean,0.09994362815270716
0.9,30,50,Overall mean,0.0837023115488057
0.9,40,50,Cohort 1 mean,0.00707379367926531
0.9,40,50,Cohort 2 mean,0.00694800274871908
0.9,40,50,Overall mean,0.00701089821399219
0.9,35,50,Cohort 1 mean,0.06268291020305744
0.9,35,50,Cohort 2 mean,0.0906957283062431
0.9,35,50,Overall mean,0.07668931925465025
0.9,50,50,Cohort 1 mean,0.38414828120512606
0.9,50,50,Cohort 2 mean,0.36683123280813057
0.9,50,50,Overall mean,0.37548975700662834
0.9,45,50,Cohort 1 mean,0.4160779244689931
0.9,45,50,Cohort 2 mean,0.24146653723773076
0.9,45,50,Overall mean,0.3287722308533619
0.9,65,50,Cohort 1 mean,0.9822876061275928
0.9,65,50,Cohort 2 mean,0.8733418129684593
0.9,65,50,Overall mean,0.927814709548026
0.9,55,50,Cohort 1 mean,0.9567279063356424
0.9,55,50,Cohort 2 mean,0.9149152761759296
0.9,55,50,Overall mean,0.935821591255786
0.9,60,50,Cohort 1 mean,0.9932476705322104
0.9,60,50,Cohort 2 mean,0.9918862469343022
0.9,60,50,Overall mean,0.9925669587332566
0.9,70,50,Cohort 1 mean,0.991170607343151
0.9,70,50,Cohort 2 mean,0.9916638077216838
0.9,70,50,Overall mean,0.991417207532417
0.9,80,50,Cohort 1 mean,0.9943017671858908
0.9,80,50,Cohort 2 mean,0.9918142348322668
0.9,80,50,Overall mean,0.9930580010090786
1,10,50,Cohort 1 mean,0.00683986378630276
1,10,50,Cohort 2 mean,0.00681878435383769
1,10,50,Overall mean,0.00682932407007022
0.9,90,50,Cohort 1 mean,0.995872364953296
0.9,90,50,Cohort 2 mean,0.9943402340555324
0.9,90,50,Overall mean,0.9951062995044144
1,30,50,Cohort 1 mean,0.1502445486167888
1,30,50,Cohort 2 mean,0.1411748569621411
1,30,50,Overall mean,0.1457097027894649
1,35,50,Cohort 1 mean,0.00422878070141644
1,35,50,Cohort 2 mean,0.00518903022735528
1,35,50,Overall mean,0.00470890546438586
1,20,50,Cohort 1 mean,0.0077271937149261
1,20,50,Cohort 2 mean,0.00792883023034208
1,20,50,Overall mean,0.00782801197263409
1,45,50,Cohort 1 mean,0.24462579084090097
1,45,50,Cohort 2 mean,0.2405928881516544
1,45,50,Overall mean,0.2426093394962777
1,40,50,Cohort 1 mean,0.00759723384537928
1,40,50,Cohort 2 mean,0.00796867361425631
1,40,50,Overall mean,0.0077829537298178
1,50,50,Cohort 1 mean,0.08053893726908481
1,50,50,Cohort 2 mean,0.04853673893367542
1,50,50,Overall mean,0.06453783810138011
1,55,50,Cohort 1 mean,0.8463692966746741
1,55,50,Cohort 2 mean,0.8091049134183985
1,55,50,Overall mean,0.8277371050465364
1,60,50,Cohort 1 mean,0.7752664083603357
1,60,50,Cohort 2 mean,0.4448652719746006
1,60,50,Overall mean,0.610065840167468
1,90,50,Cohort 1 mean,0.995390667536356
1,90,50,Cohort 2 mean,0.9922462541670432
1,90,50,Overall mean,0.9938184608516998
1,80,50,Cohort 1 mean,0.994956835219539
1,80,50,Cohort 2 mean,0.9946793862403548
1,80,50,Overall mean,0.9948181107299472
0.1,10,50,Cohort 1 mean,0.01508062822485152
0.1,10,50,Cohort 2 mean,0.16215156929673663
0.1,10,50,Overall mean,0.08861609876079408
1,65,50,Cohort 1 mean,0.990544341317826
1,65,50,Cohort 2 mean,0.9948300199460044
1,65,50,Overall mean,0.9926871806319154
0.1,20,50,Cohort 1 mean,0.02583721986400169
0.1,20,50,Cohort 2 mean,0.0160950339023712
0.1,20,50,Overall mean,0.02096612688318645
0.1,30,50,Cohort 1 mean,0.26093950808044336
0.1,30,50,Cohort 2 mean,0.2880699243330605
0.1,30,50,Overall mean,0.2745047162067519
1,70,50,Cohort 1 mean,0.9912109984631328
1,70,50,Cohort 2 mean,0.9922893308939472
1,70,50,Overall mean,0.99175016467854
0.1,35,50,Cohort 1 mean,0.0076655740371647
0.1,35,50,Cohort 2 mean,0.3814218122878622
0.1,35,50,Overall mean,0.19454369316251352
0.1,40,50,Cohort 1 mean,0.05577281818373989
0.1,40,50,Cohort 2 mean,0.04494110288759015
0.1,40,50,Overall mean,0.05035696053566503
0.1,45,50,Cohort 1 mean,0.4364829870327881
0.1,45,50,Cohort 2 mean,0.14143997916829826
0.1,45,50,Overall mean,0.28896148310054315
0.1,50,50,Cohort 1 mean,0.2205904981325185
0.1,50,50,Cohort 2 mean,0.15183708107843535
0.1,50,50,Overall mean,0.18621378960547696
0.1,55,50,Cohort 1 mean,0.4624499536823243
0.1,55,50,Cohort 2 mean,0.33393161155215456
0.1,55,50,Overall mean,0.39819078261723945
0.1,65,50,Cohort 1 mean,0.9663886285437572
0.1,65,50,Cohort 2 mean,0.7711096477050626
0.1,65,50,Overall mean,0.8687491381244099
0.1,60,50,Cohort 1 mean,0.6997486869785157
0.1,60,50,Cohort 2 mean,0.7114244427810918
0.1,60,50,Overall mean,0.705586564879804
0.1,70,50,Cohort 1 mean,0.9838326922454292
0.1,70,50,Cohort 2 mean,0.8690452863900544
0.1,70,50,Overall mean,0.9264389893177418
0.1,90,50,Cohort 1 mean,0.9816253575570832
0.1,90,50,Cohort 2 mean,0.9910530652515276
0.1,90,50,Overall mean,0.9863392114043056
0.1,80,50,Cohort 1 mean,0.8368515371787932
0.1,80,50,Cohort 2 mean,0.986547344551082
0.1,80,50,Overall mean,0.9116994408649374
0.2,10,50,Cohort 1 mean,0.00678726188942167
0.2,10,50,Cohort 2 mean,0.00742688193473707
0.2,10,50,Overall mean,0.00710707191207937
0.2,20,50,Cohort 1 mean,0.0086978406692103
0.2,20,50,Cohort 2 mean,0.01151189159161106
0.2,20,50,Overall mean,0.01010486613041068
0.2,30,50,Cohort 1 mean,0.24637672882405276
0.2,30,50,Cohort 2 mean,0.40788612962953674
0.2,30,50,Overall mean,0.3271314292267947
0.2,35,50,Cohort 1 mean,0.0123377633474562
0.2,35,50,Cohort 2 mean,0.01140395396985656
0.2,35,50,Overall mean,0.01187085865865638
0.2,40,50,Cohort 1 mean,0.03582981607428497
0.2,40,50,Cohort 2 mean,0.10847909314768664
0.2,40,50,Overall mean,0.07215445461098577
0.2,45,50,Cohort 1 mean,0.3969187604590293
0.2,45,50,Cohort 2 mean,0.22107142053890455
0.2,45,50,Overall mean,0.3089950904989669
0.2,50,50,Cohort 1 mean,0.34610588624679506
0.2,50,50,Cohort 2 mean,0.7096463536593165
0.2,50,50,Overall mean,0.5278761199530557
0.2,55,50,Cohort 1 mean,0.7963396409471875
0.2,55,50,Cohort 2 mean,0.7822449486629951
0.2,55,50,Overall mean,0.7892922948050912
0.2,60,50,Cohort 1 mean,0.7436659287162923
0.2,60,50,Cohort 2 mean,0.9532751700625473
0.2,60,50,Overall mean,0.8484705493894198
0.2,65,50,Cohort 1 mean,0.9906970524236084
0.2,65,50,Cohort 2 mean,0.9817513203144084
0.2,65,50,Overall mean,0.9862241863690082
0.2,70,50,Cohort 1 mean,0.8980740086636694
0.2,70,50,Cohort 2 mean,0.8389316651917775
0.2,70,50,Overall mean,0.8685028369277233
0.2,80,50,Cohort 1 mean,0.8084111118803013
0.2,80,50,Cohort 2 mean,0.8457394088354724
0.2,80,50,Overall mean,0.8270752603578867
0.2,90,50,Cohort 1 mean,0.9914340177930512
0.2,90,50,Cohort 2 mean,0.9927120513615574
0.2,90,50,Overall mean,0.992073034577304
0.3,20,50,Cohort 1 mean,0.0900417106597454
0.3,20,50,Cohort 2 mean,0.06119230876421387
0.3,20,50,Overall mean,0.07561700971197964
0.3,30,50,Cohort 1 mean,0.01097523064363906
0.3,30,50,Cohort 2 mean,0.01186126276534453
0.3,30,50,Overall mean,0.0114182467044918
0.3,10,50,Cohort 1 mean,0.00773050269893477
0.3,10,50,Cohort 2 mean,0.00696157999710506
0.3,10,50,Overall mean,0.00734604134801991
0.3,40,50,Cohort 1 mean,0.00818821636988704
0.3,40,50,Cohort 2 mean,0.00774276873394116
0.3,40,50,Overall mean,0.0079654925519141
0.3,50,50,Cohort 1 mean,0.8851983088805989
0.3,50,50,Cohort 2 mean,0.8189875234021011
0.3,50,50,Overall mean,0.85209291614135
0.3,35,50,Cohort 1 mean,0.00623579602944166
0.3,35,50,Cohort 2 mean,0.0196782294177428
0.3,35,50,Overall mean,0.01295701272359223
0.3,45,50,Cohort 1 mean,0.25146333498201234
0.3,45,50,Cohort 2 mean,0.26364921462298485
0.3,45,50,Overall mean,0.25755627480249854
0.3,55,50,Cohort 1 mean,0.7683693456792846
0.3,55,50,Cohort 2 mean,0.9886918916263864
0.3,55,50,Overall mean,0.8785306186528355
0.3,65,50,Cohort 1 mean,0.986015087767315
0.3,65,50,Cohort 2 mean,0.8557002974194707
0.3,65,50,Overall mean,0.9208576925933928
0.3,60,50,Cohort 1 mean,0.909858898879754
0.3,60,50,Cohort 2 mean,0.9873815917139512
0.3,60,50,Overall mean,0.9486202452968528
0.3,70,50,Cohort 1 mean,0.9930578196654892
0.3,70,50,Cohort 2 mean,0.9910616333767768
0.3,70,50,Overall mean,0.9920597265211332
0.3,90,50,Cohort 1 mean,0.994734878930919
0.3,90,50,Cohort 2 mean,0.9926511354819252
0.3,90,50,Overall mean,0.9936930072064222
0.3,80,50,Cohort 1 mean,0.9380861960749496
0.3,80,50,Cohort 2 mean,0.8557663016148467
0.3,80,50,Overall mean,0.8969262488448985
0.4,10,50,Cohort 1 mean,0.0114518168290526
0.4,10,50,Cohort 2 mean,0.00624514950499732
0.4,10,50,Overall mean,0.00884848316702496
0.4,20,50,Cohort 1 mean,0.00688665412373908
0.4,20,50,Cohort 2 mean,0.00823468526899784
0.4,20,50,Overall mean,0.00756066969636846
0.4,40,50,Cohort 1 mean,0.09010096638419642
0.4,40,50,Cohort 2 mean,0.0126517523832491
0.4,40,50,Overall mean,0.05137635938372274
0.4,30,50,Cohort 1 mean,0.17021628950916762
0.4,30,50,Cohort 2 mean,0.0581228808450747
0.4,30,50,Overall mean,0.11416958517712116
0.4,35,50,Cohort 1 mean,0.00558577681923206
0.4,35,50,Cohort 2 mean,0.00547917906239238
0.4,35,50,Overall mean,0.00553247794081222
0.4,45,50,Cohort 1 mean,0.44487543555769216
0.4,45,50,Cohort 2 mean,0.35540244956036726
0.4,45,50,Overall mean,0.4001389425590297
0.4,50,50,Cohort 1 mean,0.8000418993407331
0.4,50,50,Cohort 2 mean,0.6317628141590648
0.4,50,50,Overall mean,0.7159023567498989
0.4,55,50,Cohort 1 mean,0.245321874096846
0.4,55,50,Cohort 2 mean,0.242959730869826
0.4,55,50,Overall mean,0.24414080248333597
0.4,60,50,Cohort 1 mean,0.9948650143265038
0.4,60,50,Cohort 2 mean,0.9934812135323412
0.4,60,50,Overall mean,0.9941731139294224
0.4,65,50,Cohort 1 mean,0.9948134308281864
0.4,65,50,Cohort 2 mean,0.9942237439369854
0.4,65,50,Overall mean,0.9945185873825858
0.4,90,50,Cohort 1 mean,0.9945764823672912
0.4,90,50,Cohort 2 mean,0.9944563210733108
0.4,90,50,Overall mean,0.9945164017203012
0.4,80,50,Cohort 1 mean,0.992652700977177
0.4,80,50,Cohort 2 mean,0.9924612771609252
0.4,80,50,Overall mean,0.9925569890690512
0.4,70,50,Cohort 1 mean,0.992782666361621
0.4,70,50,Cohort 2 mean,0.9911998394607444
0.4,70,50,Overall mean,0.991991252911183
0.5,20,50,Cohort 1 mean,0.03365401231044349
0.5,20,50,Cohort 2 mean,0.09591830001040597
0.5,20,50,Overall mean,0.06478615616042473
0.5,10,50,Cohort 1 mean,0.00877921730792958
0.5,10,50,Cohort 2 mean,0.00536220098307188
0.5,10,50,Overall mean,0.00707070914550072
0.5,30,50,Cohort 1 mean,0.2919950025319628
0.5,30,50,Cohort 2 mean,0.09731254186082304
0.5,30,50,Overall mean,0.19465377219639296
0.5,35,50,Cohort 1 mean,0.17862353473874906
0.5,35,50,Cohort 2 mean,0.28997199402147245
0.5,35,50,Overall mean,0.2342977643801108
0.5,45,50,Cohort 1 mean,0.2923180418384858
0.5,45,50,Cohort 2 mean,0.22131692445068268
0.5,45,50,Overall mean,0.2568174831445843
0.5,40,50,Cohort 1 mean,0.3186374472411714
0.5,40,50,Cohort 2 mean,0.06388005927650206
0.5,40,50,Overall mean,0.19125875325883673
0.5,50,50,Cohort 1 mean,0.18292342554737911
0.5,50,50,Cohort 2 mean,0.21217705902916592
0.5,50,50,Overall mean,0.1975502422882725
0.5,60,50,Cohort 1 mean,0.9926178488584788
0.5,60,50,Cohort 2 mean,0.9930349893959844
0.5,60,50,Overall mean,0.9928264191272318
0.5,65,50,Cohort 1 mean,0.880615933650992
0.5,65,50,Cohort 2 mean,0.9214001725233626
0.5,65,50,Overall mean,0.9010080530871774
0.5,55,50,Cohort 1 mean,0.3794419803510698
0.5,55,50,Cohort 2 mean,0.2966877289978171
0.5,55,50,Overall mean,0.33806485467444347
0.5,80,50,Cohort 1 mean,0.9929313879868352
0.5,80,50,Cohort 2 mean,0.9960320761223384
0.5,80,50,Overall mean,0.9944817320545868
0.5,90,50,Cohort 1 mean,0.9952277127837768
0.5,90,50,Cohort 2 mean,0.9944247843244544
0.5,90,50,Overall mean,0.9948262485541156
0.5,70,50,Cohort 1 mean,0.9935066846304428
0.5,70,50,Cohort 2 mean,0.9887412910476858
0.5,70,50,Overall mean,0.991123987839064
0.6,30,50,Cohort 1 mean,0.11341439693521076
0.6,30,50,Cohort 2 mean,0.13168096612754626
0.6,30,50,Overall mean,0.12254768153137847
0.6,10,50,Cohort 1 mean,0.00676947087227343
0.6,10,50,Cohort 2 mean,0.00629227813170007
0.6,10,50,Overall mean,0.00653087450198675
0.6,20,50,Cohort 1 mean,0.00697885387829509
0.6,20,50,Cohort 2 mean,0.00642574697536075
0.6,20,50,Overall mean,0.00670230042682792
0.6,35,50,Cohort 1 mean,0.20265279774474637
0.6,35,50,Cohort 2 mean,0.10759804550632632
0.6,35,50,Overall mean,0.1551254216255363
0.6,40,50,Cohort 1 mean,0.3099122003884842
0.6,40,50,Cohort 2 mean,0.29897213434442194
0.6,40,50,Overall mean,0.30444216736645313
0.6,45,50,Cohort 1 mean,0.4168296207521691
0.6,45,50,Cohort 2 mean,0.3377340979270152
0.6,45,50,Overall mean,0.3772818593395922
0.6,50,50,Cohort 1 mean,0.6800489741010679
0.6,50,50,Cohort 2 mean,0.5709756535079087
0.6,50,50,Overall mean,0.6255123138044885
0.6,55,50,Cohort 1 mean,0.901325488916246
0.6,55,50,Cohort 2 mean,0.9665935649557532
0.6,55,50,Overall mean,0.9339595269359996
0.6,60,50,Cohort 1 mean,0.9948152859361402
0.6,60,50,Cohort 2 mean,0.9940097275511872
0.6,60,50,Overall mean,0.9944125067436635
0.6,65,50,Cohort 1 mean,0.828667568867018
0.6,65,50,Cohort 2 mean,0.704209508296637
0.6,65,50,Overall mean,0.7664385385818273
0.6,70,50,Cohort 1 mean,0.995605090481856
0.6,70,50,Cohort 2 mean,0.9963084978059638
0.6,70,50,Overall mean,0.99595679414391
0.6,80,50,Cohort 1 mean,0.994421997235078
0.6,80,50,Cohort 2 mean,0.9916654959959462
0.6,80,50,Overall mean,0.993043746615512
0.6,90,50,Cohort 1 mean,0.9950151260721783
0.6,90,50,Cohort 2 mean,0.9945884095447776
0.6,90,50,Overall mean,0.9948017678084782
0.7,10,50,Cohort 1 mean,0.01174749259622492
0.7,10,50,Cohort 2 mean,0.01007165732437888
0.7,10,50,Overall mean,0.0109095749603019
0.7,35,50,Cohort 1 mean,0.3738528569933286
0.7,35,50,Cohort 2 mean,0.4515698645615808
0.7,35,50,Overall mean,0.4127113607774547
0.7,20,50,Cohort 1 mean,0.0050171612898395
0.7,20,50,Cohort 2 mean,0.00723834197744497
0.7,20,50,Overall mean,0.00612775163364223
0.7,30,50,Cohort 1 mean,0.00991264695953361
0.7,30,50,Cohort 2 mean,0.00745054403659346
0.7,30,50,Overall mean,0.00868159549806353
0.7,55,50,Cohort 1 mean,0.9045728274366398
0.7,55,50,Cohort 2 mean,0.8893367240753077
0.7,55,50,Overall mean,0.8969547757559738
0.7,40,50,Cohort 1 mean,0.00667077114745585
0.7,40,50,Cohort 2 mean,0.00664418432670994
0.7,40,50,Overall mean,0.00665747773708289
0.7,45,50,Cohort 1 mean,0.08950153450577406
0.7,45,50,Cohort 2 mean,0.07117795614150452
0.7,45,50,Overall mean,0.08033974532363927
0.7,50,50,Cohort 1 mean,0.5496934789016235
0.7,50,50,Cohort 2 mean,0.5982525691061131
0.7,50,50,Overall mean,0.5739730240038682
0.7,65,50,Cohort 1 mean,0.984207411489746
0.7,65,50,Cohort 2 mean,0.8753400177352766
0.7,65,50,Overall mean,0.9297737146125112
0.7,60,50,Cohort 1 mean,0.9626180515108776
0.7,60,50,Cohort 2 mean,0.914553650142615
0.7,60,50,Overall mean,0.938585850826746
0.7,70,50,Cohort 1 mean,0.992722459106454
0.7,70,50,Cohort 2 mean,0.9902450914398784
0.7,70,50,Overall mean,0.991483775273166
0.7,90,50,Cohort 1 mean,0.9859460475915248
0.7,90,50,Cohort 2 mean,0.9854778551873554
0.7,90,50,Overall mean,0.9857119513894405
0.7,80,50,Cohort 1 mean,0.9932545602653292
