chance_listen_to_outgroup,percent_grammar_1,type,final_state
0.6,90,Cohort 1 mean,0.991784008974546
0.6,90,Cohort 2 mean,0.9899846901505452
0.6,90,Overall mean,0.9904345198565452
0.7,20,Cohort 1 mean,0.00565897854344434
0.7,20,Cohort 2 mean,0.00362345116860359
0.7,20,Overall mean,0.00515009669973415
0.7,10,Cohort 1 mean,0.00815929486220081
0.7,10,Cohort 2 mean,0.00525970807707165
0.7,10,Overall mean,0.00743439816591852
0.7,35,Cohort 1 mean,0.00593674763083157
0.7,35,Cohort 2 mean,0.00883916982003131
0.7,35,Overall mean,0.00666235317813151
0.7,45,Cohort 1 mean,0.1805095526488995
0.7,45,Cohort 2 mean,0.39494805058649984
0.7,45,Overall mean,0.2341191771332996
0.7,30,Cohort 1 mean,0.00602845956265491
0.7,30,Cohort 2 mean,0.00964664748661051
0.7,30,Overall mean,0.00693300654364381
0.7,40,Cohort 1 mean,0.21581723897913704
0.7,40,Cohort 2 mean,0.02395088380789729
0.7,40,Overall mean,0.1678506501863271
0.7,50,Cohort 1 mean,0.27969313448332844
0.7,50,Cohort 2 mean,0.25194421280156926
0.7,50,Overall mean,0.27275590406288874
0.7,60,Cohort 1 mean,0.9587273743608928
0.7,60,Cohort 2 mean,0.8350282034640959
0.7,60,Overall mean,0.9278025816366938
0.7,70,Cohort 1 mean,0.994889203775051
0.7,70,Cohort 2 mean,0.9916728357933792
0.7,70,Overall mean,0.994085111779633
0.7,80,Cohort 1 mean,0.7221265346463827
0.7,80,Cohort 2 mean,0.9923590549099912
0.7,80,Overall mean,0.7896846647122848
0.7,90,Cohort 1 mean,0.994559878381304
0.7,90,Cohort 2 mean,0.996137154528448
0.7,90,Overall mean,0.9949541974180898
0.7,20,Cohort 1 mean,0.00968116893432801
0.7,20,Cohort 2 mean,0.00763378886743295
0.7,20,Overall mean,0.00865747890088048
0.7,10,Cohort 1 mean,0.00725025173566199
0.7,10,Cohort 2 mean,0.00654846401022405
0.7,10,Overall mean,0.00689935787294302
0.7,40,Cohort 1 mean,0.4015133530742449
0.7,40,Cohort 2 mean,0.4443669428962835
0.7,40,Overall mean,0.42294014798526414
0.7,30,Cohort 1 mean,0.00678472981384105
0.7,30,Cohort 2 mean,0.00789892041180854
0.7,30,Overall mean,0.0073418251128248
0.7,35,Cohort 1 mean,0.05216611056107069
0.7,35,Cohort 2 mean,0.0837879193506923
0.7,35,Overall mean,0.0679770149558815
0.7,45,Cohort 1 mean,0.3361657020530576
0.7,45,Cohort 2 mean,0.1816748163235356
0.7,45,Overall mean,0.25892025918829653
0.7,50,Cohort 1 mean,0.6550680832771835
0.7,50,Cohort 2 mean,0.6343817504157527
0.7,50,Overall mean,0.644724916846468
0.7,70,Cohort 1 mean,0.9314958144053932
0.7,70,Cohort 2 mean,0.8243440298200901
0.7,70,Overall mean,0.8779199221127418
0.7,60,Cohort 1 mean,0.9916444345599325
0.7,60,Cohort 2 mean,0.9938612474646432
0.7,60,Overall mean,0.992752841012288
0.7,80,Cohort 1 mean,0.9937701307955048
0.7,80,Cohort 2 mean,0.9933041600299608
0.7,80,Overall mean,0.9935371454127326
0.7,90,Cohort 1 mean,0.9930099957669588
0.7,90,Cohort 2 mean,0.9916389162769876
0.7,90,Overall mean,0.9923244560219732
0.7,10,Cohort 1 mean,0.00745195402344562
0.7,10,Cohort 2 mean,0.00500773879768943
0.7,10,Overall mean,0.00561879260412848
0.7,20,Cohort 1 mean,0.00466185329885134
0.7,20,Cohort 2 mean,0.00527346523777373
0.7,20,Overall mean,0.00512056225304313
0.7,35,Cohort 1 mean,0.00668748062574324
0.7,35,Cohort 2 mean,0.00743742283817798
0.7,35,Overall mean,0.00724993728506929
0.7,30,Cohort 1 mean,0.1051807381421398
0.7,30,Cohort 2 mean,0.13178475072937912
0.7,30,Overall mean,0.1251337475825693
0.7,45,Cohort 1 mean,0.00782520595348919
0.7,45,Cohort 2 mean,0.0072985693185093304
0.7,45,Overall mean,0.0074302284772542896
0.7,40,Cohort 1 mean,0.10182488253814195
0.7,40,Cohort 2 mean,0.2032745711976082
0.7,40,Overall mean,0.17791214903274166
0.7,60,Cohort 1 mean,0.6969170029175442
0.7,60,Cohort 2 mean,0.7558241832697811
0.7,60,Overall mean,0.741097388181722
0.7,50,Cohort 1 mean,0.9928240263957472
0.7,50,Cohort 2 mean,0.9194415953565264
0.7,50,Overall mean,0.9377872031163316
0.7,70,Cohort 1 mean,0.992897032407907
0.7,70,Cohort 2 mean,0.9936421367917634
0.7,70,Overall mean,0.9934558606957992
0.7,80,Cohort 1 mean,0.8824314421930417
0.7,80,Cohort 2 mean,0.8975606395926078
0.7,80,Overall mean,0.8937783402427162
0.7,90,Cohort 1 mean,0.9937012879058192
0.7,90,Cohort 2 mean,0.9929006218307264
0.7,90,Overall mean,0.9931007883494998
0.8,10,Cohort 1 mean,0.00508673902594083
0.8,10,Cohort 2 mean,0.00669929724285989
0.8,10,Overall mean,0.0054898785801706
0.8,35,Cohort 1 mean,0.008606447705464
0.8,35,Cohort 2 mean,0.00885267849810782
0.8,35,Overall mean,0.00866800540362495
0.8,20,Cohort 1 mean,0.00734896704222525
0.8,20,Cohort 2 mean,0.00738613199338118
0.8,20,Overall mean,0.00735825828001424
0.8,40,Cohort 1 mean,0.11358256536267074
0.8,40,Cohort 2 mean,0.00737727396801829
0.8,40,Overall mean,0.08703124251400764
0.8,30,Cohort 1 mean,0.00662859194975805
0.8,30,Cohort 2 mean,0.00658248571171827
0.8,30,Overall mean,0.00661706539024811
0.8,45,Cohort 1 mean,0.4283739987036224
0.8,45,Cohort 2 mean,0.1194747181220898
0.8,45,Overall mean,0.35114917855823924
0.8,50,Cohort 1 mean,0.20667632414198184
0.8,50,Cohort 2 mean,0.12248035535042892
0.8,50,Overall mean,0.1856273319440936
0.8,70,Cohort 1 mean,0.9929834438746692
0.8,70,Cohort 2 mean,0.990388093646112
0.8,70,Overall mean,0.9923346063175298
0.8,80,Cohort 1 mean,0.9896010772230528
0.8,80,Cohort 2 mean,0.991322189436643
0.8,80,Overall mean,0.9900313552764504
0.8,60,Cohort 1 mean,0.8827912032708111
0.8,60,Cohort 2 mean,0.9679406286900696
0.8,60,Overall mean,0.9040785596256254
0.8,20,Cohort 1 mean,0.00574925883846947
0.8,20,Cohort 2 mean,0.00746491370314856
0.8,20,Overall mean,0.00660708627080902
0.8,90,Cohort 1 mean,0.9942734160872676
0.8,90,Cohort 2 mean,0.990741024855385
0.8,90,Overall mean,0.9933903182792972
0.8,10,Cohort 1 mean,0.00766868729484396
0.8,10,Cohort 2 mean,0.00678432908822533
0.8,10,Overall mean,0.00722650819153465
0.8,30,Cohort 1 mean,0.00402332389102827
0.8,30,Cohort 2 mean,0.0063185455764607
0.8,30,Overall mean,0.00517093473374449
0.8,35,Cohort 1 mean,0.00584546745845851
0.8,35,Cohort 2 mean,0.00928912037229786
0.8,35,Overall mean,0.00756729391537818
0.8,40,Cohort 1 mean,0.0085683902303562
0.8,40,Cohort 2 mean,0.13138682266084187
0.8,40,Overall mean,0.06997760644559906
0.8,45,Cohort 1 mean,0.6808919259150145
0.8,45,Cohort 2 mean,0.5977975646076193
0.8,45,Overall mean,0.6393447452613168
0.8,50,Cohort 1 mean,0.4669457285358364
0.8,50,Cohort 2 mean,0.5869904431441758
0.8,50,Overall mean,0.5269680858400061
0.8,60,Cohort 1 mean,0.8807110715816042
0.8,60,Cohort 2 mean,0.941216880345741
0.8,60,Overall mean,0.9109639759636726
0.8,70,Cohort 1 mean,0.9919978430276812
0.8,70,Cohort 2 mean,0.9934157626432536
0.8,70,Overall mean,0.9927068028354676
0.8,80,Cohort 1 mean,0.876294374736665
0.8,80,Cohort 2 mean,0.9361417298679806
0.8,80,Overall mean,0.9062180523023228
0.8,20,Cohort 1 mean,0.00927631890428798
0.8,20,Cohort 2 mean,0.0074718942151884
0.8,20,Overall mean,0.00792300038746329
0.8,10,Cohort 1 mean,0.00783112813773126
0.8,10,Cohort 2 mean,0.00643364289744325
0.8,10,Overall mean,0.00678301420751525
0.8,90,Cohort 1 mean,0.9947461000133336
0.8,90,Cohort 2 mean,0.9932548673984716
0.8,90,Overall mean,0.9940004837059028
0.8,35,Cohort 1 mean,0.1014996698428923
0.8,35,Cohort 2 mean,0.13291707072689574
0.8,35,Overall mean,0.12506272050589487
0.8,30,Cohort 1 mean,0.10744542421363493
0.8,30,Cohort 2 mean,0.06125756139325507
0.8,30,Overall mean,0.07280452709835003
0.8,40,Cohort 1 mean,0.00568880788855072
0.8,40,Cohort 2 mean,0.00510662795048615
0.8,40,Overall mean,0.00525217293500229
0.8,50,Cohort 1 mean,0.5143406426077326
0.8,50,Cohort 2 mean,0.5638952995739891
0.8,50,Overall mean,0.5515066353324249
0.8,60,Cohort 1 mean,0.3964502277169356
0.8,60,Cohort 2 mean,0.5121861311339518
0.8,60,Overall mean,0.4832521552796979
0.8,45,Cohort 1 mean,0.572251887043932
0.8,45,Cohort 2 mean,0.112092870520422
0.8,45,Overall mean,0.2271326246512996
0.8,70,Cohort 1 mean,0.9931402716213652
0.8,70,Cohort 2 mean,0.966600777062615
0.8,70,Overall mean,0.9732356507023028
0.9,10,Cohort 1 mean,0.00616461806810966
0.9,10,Cohort 2 mean,0.00670095218930605
0.9,10,Overall mean,0.00629870159840875
0.8,90,Cohort 1 mean,0.990829630415826
0.8,90,Cohort 2 mean,0.9928448821830638
0.8,90,Overall mean,0.9923410692412544
0.8,80,Cohort 1 mean,0.9934630617630038
0.8,80,Cohort 2 mean,0.9930849879432764
0.8,80,Overall mean,0.9931795063982084
0.9,20,Cohort 1 mean,0.00701390821245788
0.9,20,Cohort 2 mean,0.00843805622975847
0.9,20,Overall mean,0.00736994521678303
0.9,30,Cohort 1 mean,0.00773220944144348
0.9,30,Cohort 2 mean,0.00503867715638514
0.9,30,Overall mean,0.0070588263701789
0.9,35,Cohort 1 mean,0.00656292559070902
0.9,35,Cohort 2 mean,0.00603162366948989
0.9,35,Overall mean,0.00643010011040424
0.9,40,Cohort 1 mean,0.5899576074192819
0.9,40,Cohort 2 mean,0.4113035805226165
0.9,40,Overall mean,0.5452941006951157
0.9,50,Cohort 1 mean,0.21242191436735972
0.9,50,Cohort 2 mean,0.4895365034122598
0.9,50,Overall mean,0.28170056162858476
0.9,45,Cohort 1 mean,0.39164135603817607
0.9,45,Cohort 2 mean,0.10658022429611838
0.9,45,Overall mean,0.3203760731026617
0.9,80,Cohort 1 mean,0.994929258482056
0.9,80,Cohort 2 mean,0.9937762890849496
0.9,80,Overall mean,0.9946410161327794
0.9,60,Cohort 1 mean,0.994591285334037
0.9,60,Cohort 2 mean,0.9948177531867864
0.9,60,Overall mean,0.9946479022972244
0.9,90,Cohort 1 mean,0.9938484936365044
0.9,90,Cohort 2 mean,0.9922228746240058
0.9,90,Overall mean,0.9934420888833794
0.9,10,Cohort 1 mean,0.00687007458622813
0.9,10,Cohort 2 mean,0.00784890183468653
0.9,10,Overall mean,0.00735948821045733
0.9,70,Cohort 1 mean,0.9948917322645752
0.9,70,Cohort 2 mean,0.9927696870034296
0.9,70,Overall mean,0.9943612209492888
0.9,20,Cohort 1 mean,0.00639975723639502
0.9,20,Cohort 2 mean,0.00666463831890197
0.9,20,Overall mean,0.0065321977776485
0.9,30,Cohort 1 mean,0.00930184751197088
0.9,30,Cohort 2 mean,0.00668456101968894
0.9,30,Overall mean,0.00799320426582991
0.9,35,Cohort 1 mean,0.00870487744029556
0.9,35,Cohort 2 mean,0.0088349381354195
0.9,35,Overall mean,0.00876990778785753
0.9,45,Cohort 1 mean,0.01062416298433526
0.9,45,Cohort 2 mean,0.00960677151777249
0.9,45,Overall mean,0.01011546725105388
0.9,40,Cohort 1 mean,0.08399272754937162
0.9,40,Cohort 2 mean,0.05104783140391439
0.9,40,Overall mean,0.06752027947664299
0.9,50,Cohort 1 mean,0.8783440980273236
0.9,50,Cohort 2 mean,0.8339267021563581
0.9,50,Overall mean,0.8561354000918409
0.9,60,Cohort 1 mean,0.9917184706210852
0.9,60,Cohort 2 mean,0.9935843689537904
0.9,60,Overall mean,0.99265141978743765
0.9,70,Cohort 1 mean,0.9941653582341246
0.9,70,Cohort 2 mean,0.9936736459729028
0.9,70,Overall mean,0.9939195021035134
0.9,80,Cohort 1 mean,0.9899907583726384
0.9,80,Cohort 2 mean,0.9902691620559878
0.9,80,Overall mean,0.9901299602143128
0.9,10,Cohort 1 mean,0.01415846932354929
0.9,10,Cohort 2 mean,0.00830077204270809
0.9,10,Overall mean,0.00976519636291839
0.9,90,Cohort 1 mean,0.9882455988986796
0.9,90,Cohort 2 mean,0.991366449397453
0.9,90,Overall mean,0.9898060241480662
0.9,20,Cohort 1 mean,0.01004463667363909
0.9,20,Cohort 2 mean,0.00773121169667946
0.9,20,Overall mean,0.00830956794091937
0.9,30,Cohort 1 mean,0.1804799083543404
0.9,30,Cohort 2 mean,0.03226958542495407
0.9,30,Overall mean,0.06932216615730065
0.9,35,Cohort 1 mean,0.00546140127035549
0.9,35,Cohort 2 mean,0.0085705093134345
0.9,35,Overall mean,0.00779323230266474
0.9,40,Cohort 1 mean,0.00778761315612002
0.9,40,Cohort 2 mean,0.00882500568116873
0.9,40,Overall mean,0.00856565754990655
0.9,45,Cohort 1 mean,0.1368491234134626
0.9,45,Cohort 2 mean,0.08991739614322589
0.9,45,Overall mean,0.10165032796078508
0.9,60,Cohort 1 mean,0.5003922138099168
0.9,60,Cohort 2 mean,0.6943232169106149
0.9,60,Overall mean,0.6458404661354405
0.9,50,Cohort 1 mean,0.3194580253501367
0.9,50,Cohort 2 mean,0.4050417851605568
0.9,50,Overall mean,0.38364584520795175
0.9,70,Cohort 1 mean,0.9921332067066654
0.9,70,Cohort 2 mean,0.9932223844639164
0.9,70,Overall mean,0.9929500900246035
0.9,90,Cohort 1 mean,0.9960737876501764
0.9,90,Cohort 2 mean,0.9931329309268933
0.9,90,Overall mean,0.9938681451077136
0.9,80,Cohort 1 mean,0.991252139330374
0.9,80,Cohort 2 mean,0.9913807526204598
0.9,80,Overall mean,0.9913485992979384
0.1,10,Cohort 1 mean,0.07297621006081231
0.1,10,Cohort 2 mean,0.01344971482739738
0.1,10,Overall mean,0.05809458625245858
0.1,20,Cohort 1 mean,0.00239743513652209
0.1,20,Cohort 2 mean,0.04642364074032196
0.1,20,Overall mean,0.01340398653747206
0.1,30,Cohort 1 mean,0.23596570621746563
0.1,30,Cohort 2 mean,0.12982450942681548
0.1,30,Overall mean,0.20943040701980303
0.1,35,Cohort 1 mean,0.03930634580111714
0.1,35,Cohort 2 mean,0.11703190827119432
0.1,35,Overall mean,0.05873773641863644
0.1,40,Cohort 1 mean,0.02449216873764844
0.1,40,Cohort 2 mean,0.1614124168680184
0.1,40,Overall mean,0.05872223077024093
0.1,45,Cohort 1 mean,0.3340200325757358
0.1,45,Cohort 2 mean,0.8074230534739257
0.1,45,Overall mean,0.4523707878002833
0.1,50,Cohort 1 mean,0.2602248513779125
0.1,50,Cohort 2 mean,0.4648637146630077
0.1,50,Overall mean,0.3113845671991864
0.1,60,Cohort 1 mean,0.9232689226526952
0.1,60,Cohort 2 mean,0.7473146584272362
0.1,60,Overall mean,0.8792803565963299
0.1,80,Cohort 1 mean,0.9695665766586524
0.1,80,Cohort 2 mean,0.9508530884679326
0.1,80,Overall mean,0.9648882046109724
0.1,70,Cohort 1 mean,0.9806628876549937
0.1,70,Cohort 2 mean,0.980990029326416
0.1,70,Overall mean,0.9807446730728492
0.1,90,Cohort 1 mean,0.9897159509435478
0.1,90,Cohort 2 mean,0.9907648539403592
0.1,90,Overall mean,0.9899781766927506
0.1,10,Cohort 1 mean,0.00786683432402186
0.1,10,Cohort 2 mean,0.03465685584196633
0.1,10,Overall mean,0.0212618450829941
0.1,20,Cohort 1 mean,0.01887165885075374
0.1,20,Cohort 2 mean,0.01760133732024067
0.1,20,Overall mean,0.01823649808549721
0.1,30,Cohort 1 mean,0.03163208308023427
0.1,30,Cohort 2 mean,0.0632772660654767
0.1,30,Overall mean,0.04745467457285547
0.1,35,Cohort 1 mean,0.31040070683430604
0.1,35,Cohort 2 mean,0.1988385991254229
0.1,35,Overall mean,0.25461965297986444
0.1,40,Cohort 1 mean,0.04120488817184435
0.1,40,Cohort 2 mean,0.07647579274354176
0.1,40,Overall mean,0.05884034045769307
0.1,45,Cohort 1 mean,0.1862946702662862
0.1,45,Cohort 2 mean,0.2504042601291285
0.1,45,Overall mean,0.21834946519770732
0.1,70,Cohort 1 mean,0.8131900146827673
0.1,70,Cohort 2 mean,0.7254638095521202
0.1,70,Overall mean,0.7693269121174438
0.1,60,Cohort 1 mean,0.6563400320028399
0.1,60,Cohort 2 mean,0.6475499608018019
0.1,60,Overall mean,0.6519449964023207
0.1,50,Cohort 1 mean,0.8452213437024387
0.1,50,Cohort 2 mean,0.7796890112160162
0.1,50,Overall mean,0.8124551774592275
0.1,80,Cohort 1 mean,0.8994333801947578
0.1,80,Cohort 2 mean,0.9792260149013432
0.1,80,Overall mean,0.9393296975480504
0.1,90,Cohort 1 mean,0.9926209182725078
0.1,90,Cohort 2 mean,0.9802236516157184
0.1,90,Overall mean,0.9864222849441132
0.1,20,Cohort 1 mean,0.0209778307781216
0.1,20,Cohort 2 mean,0.09632364893517896
0.1,20,Overall mean,0.07748719439591463
0.1,10,Cohort 1 mean,0.00589542577173174
0.1,10,Cohort 2 mean,0.00631184167790128
0.1,10,Overall mean,0.0062077377013589
0.1,30,Cohort 1 mean,0.07817420692907563
0.1,30,Cohort 2 mean,0.04273488228726121
0.1,30,Overall mean,0.05159471344771481
0.1,35,Cohort 1 mean,0.2111682516831719
0.1,35,Cohort 2 mean,0.08718379992008043
0.1,35,Overall mean,0.11817991286085336
0.1,40,Cohort 1 mean,0.03643303828397674
0.1,40,Cohort 2 mean,0.01745391911389176
0.1,40,Overall mean,0.02219869890641299
0.1,45,Cohort 1 mean,0.7994280615690464
0.1,45,Cohort 2 mean,0.5452894474011162
0.1,45,Overall mean,0.6088241009430988
0.1,50,Cohort 1 mean,0.7573540769235911
0.1,50,Cohort 2 mean,0.7483857465840349
0.1,50,Overall mean,0.7506278291689239
0.1,60,Cohort 1 mean,0.9388174937277112
0.1,60,Cohort 2 mean,0.9517544904840236
0.1,60,Overall mean,0.9485202412949456
0.1,70,Cohort 1 mean,0.985230785938161
0.1,70,Cohort 2 mean,0.9710473438548192
0.1,70,Overall mean,0.9745932043756544
0.1,80,Cohort 1 mean,0.9889237400330936
0.1,80,Cohort 2 mean,0.979107202790464
0.1,80,Overall mean,0.9815613371011211
0.2,10,Cohort 1 mean,0.06628658508995178
0.2,10,Cohort 2 mean,0.0198747947191157
0.2,10,Overall mean,0.05468363749724277
0.1,90,Cohort 1 mean,0.9947966452236356
0.1,90,Cohort 2 mean,0.98838745420166
0.1,90,Overall mean,0.9899897519571536
0.2,20,Cohort 1 mean,0.10328510124303072
0.2,20,Cohort 2 mean,0.01044686153470236
0.2,20,Overall mean,0.08007554131594863
0.2,30,Cohort 1 mean,0.12753224891214157
0.2,30,Cohort 2 mean,0.02059527853220411
0.2,30,Overall mean,0.10079800631715718
0.2,35,Cohort 1 mean,0.07843246904058268
0.2,35,Cohort 2 mean,0.01544759877040187
0.2,35,Overall mean,0.06268625147303748
0.2,40,Cohort 1 mean,0.00902540944101991
0.2,40,Cohort 2 mean,0.02190227495431845
0.2,40,Overall mean,0.01224462581934455
0.2,45,Cohort 1 mean,0.7611932096308837
0.2,45,Cohort 2 mean,0.6781024982445855
0.2,45,Overall mean,0.7404205317843091
0.2,50,Cohort 1 mean,0.5245427780234928
0.2,50,Cohort 2 mean,0.6733726922843684
0.2,50,Overall mean,0.5617502565887118
0.2,60,Cohort 1 mean,0.6630800753236379
0.2,60,Cohort 2 mean,0.4978040447445115
0.2,60,Overall mean,0.6217610676788565
0.2,70,Cohort 1 mean,0.8666269178530684
0.2,70,Cohort 2 mean,0.979731591536556
0.2,70,Overall mean,0.8949030862739404
0.2,10,Cohort 1 mean,0.00690631315358857
0.2,10,Cohort 2 mean,0.01138975708059447
0.2,10,Overall mean,0.00914803511709152
0.2,80,Cohort 1 mean,0.9933302156127648
0.2,80,Cohort 2 mean,0.9908038068201354
0.2,80,Overall mean,0.9926986134146072
0.2,90,Cohort 1 mean,0.993400365544645
0.2,90,Cohort 2 mean,0.9941520498312186
0.2,90,Overall mean,0.9935882866162884
0.2,20,Cohort 1 mean,0.00784584026727165
0.2,20,Cohort 2 mean,0.01315124263523935
0.2,20,Overall mean,0.0104985414512555
0.2,30,Cohort 1 mean,0.01630095024398573
0.2,30,Cohort 2 mean,0.08835827082170963
0.2,30,Overall mean,0.05232961053284768
0.2,40,Cohort 1 mean,0.16151074901692206
0.2,40,Cohort 2 mean,0.1618463463813786
0.2,40,Overall mean,0.1616785476991504
0.2,35,Cohort 1 mean,0.2520127682090481
0.2,35,Cohort 2 mean,0.3531258028757288
0.2,35,Overall mean,0.3025692855423884
0.2,50,Cohort 1 mean,0.7076139183810448
0.2,50,Cohort 2 mean,0.7342002816974087
0.2,50,Overall mean,0.7209071000392264
0.2,45,Cohort 1 mean,0.5270437686058893
0.2,45,Cohort 2 mean,0.6001427297344796
0.2,45,Overall mean,0.5635932491701843
0.2,60,Cohort 1 mean,0.7024738930607303
0.2,60,Cohort 2 mean,0.7874014292189208
0.2,60,Overall mean,0.7449376611398254
0.2,70,Cohort 1 mean,0.9947604496368764
0.2,70,Cohort 2 mean,0.9879526573383336
0.2,70,Overall mean,0.9913565534876052
0.2,90,Cohort 1 mean,0.9923388290567824
0.2,90,Cohort 2 mean,0.993392454176974
0.2,90,Overall mean,0.9928656416168782
0.2,80,Cohort 1 mean,0.9860620302533764
0.2,80,Cohort 2 mean,0.9890641114923252
0.2,80,Overall mean,0.9875630708728508
0.2,20,Cohort 1 mean,0.12891763363126144
0.2,20,Cohort 2 mean,0.07481267465356271
0.2,20,Overall mean,0.08833891439798741
0.2,10,Cohort 1 mean,0.00561948618197956
0.2,10,Cohort 2 mean,0.01007878233321477
0.2,10,Overall mean,0.00896395829540597
0.2,30,Cohort 1 mean,0.12106751381674316
0.2,30,Cohort 2 mean,0.16476675619935727
0.2,30,Overall mean,0.15384194560370373
0.2,35,Cohort 1 mean,0.3650460065332621
0.2,35,Cohort 2 mean,0.25724865575910033
0.2,35,Overall mean,0.28419799345264074
0.2,40,Cohort 1 mean,0.2567472250253414
0.2,40,Cohort 2 mean,0.24093232224224603
0.2,40,Overall mean,0.24488604793801988
0.2,45,Cohort 1 mean,0.4111215189820413
0.2,45,Cohort 2 mean,0.4046983273500207
0.2,45,Overall mean,0.40630412525802584
0.2,50,Cohort 1 mean,0.310224401599429
0.2,50,Cohort 2 mean,0.7034673003919492
0.2,50,Overall mean,0.6051565756938191
0.2,60,Cohort 1 mean,0.8792204003721442
0.2,60,Cohort 2 mean,0.7958409954054625
0.2,60,Overall mean,0.8166858466471331
0.2,80,Cohort 1 mean,0.9915196242644044
0.2,80,Cohort 2 mean,0.9889614439870488
0.2,80,Overall mean,0.9896009890563882
0.2,70,Cohort 1 mean,0.9921027241557026
0.2,70,Cohort 2 mean,0.991444169638301
0.2,70,Overall mean,0.9916088082676512
0.2,90,Cohort 1 mean,0.9915310257052404
0.2,90,Cohort 2 mean,0.99162860889202
0.2,90,Overall mean,0.9916042130953254
0.3,20,Cohort 1 mean,0.00572262650528298
0.3,20,Cohort 2 mean,0.00905159269746109
0.3,20,Overall mean,0.00655486805332751
0.3,30,Cohort 1 mean,0.12769971225230772
0.3,30,Cohort 2 mean,0.01990164343305647
0.3,30,Overall mean,0.10075019504749494
0.3,10,Cohort 1 mean,0.00611031734140539
0.3,10,Cohort 2 mean,0.00566343973242178
0.3,10,Overall mean,0.00599859793915948
0.3,35,Cohort 1 mean,0.15951313206013393
0.3,35,Cohort 2 mean,0.01614347069528258
0.3,35,Overall mean,0.12367071671892103
0.3,40,Cohort 1 mean,0.28332531705713254
0.3,40,Cohort 2 mean,0.11173142078485976
0.3,40,Overall mean,0.24042684298906436
0.3,45,Cohort 1 mean,0.5067200437153024
0.3,45,Cohort 2 mean,0.9748975810787744
0.3,45,Overall mean,0.6237644280561705
0.3,60,Cohort 1 mean,0.8697752559274605
0.3,60,Cohort 2 mean,0.987766401461048
0.3,60,Overall mean,0.8992730423108574
0.3,50,Cohort 1 mean,0.16556711629980125
0.3,50,Cohort 2 mean,0.03191959329580472
0.3,50,Overall mean,0.1321552355488021
0.3,70,Cohort 1 mean,0.7063321892821484
0.3,70,Cohort 2 mean,0.8420058235638537
0.3,70,Overall mean,0.7402505978525749
0.3,10,Cohort 1 mean,0.00991716107922325
0.3,10,Cohort 2 mean,0.00900529520746854
0.3,10,Overall mean,0.0094612281433459
0.3,80,Cohort 1 mean,0.9371710243607406
0.3,80,Cohort 2 mean,0.9816099148601444
0.3,80,Overall mean,0.9482807469855916
0.3,20,Cohort 1 mean,0.00796205937111677
0.3,20,Cohort 2 mean,0.00748810308924733
